报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,53.58,7.4417,7.2,1.59,4.77%,-2916.91万,-18.13%,1.7,33.6981,,4.2353,PE；PB,5.19亿,-5.17亿,-19.45%,12.33亿,4.48亿,,20%: 最新年度净利润同比下降,廖定海
2026-03-31,53.58,7.4417,7.2,1.59,4.77%,-2916.91万,-18.13%,1.7,8.4245,,4.2353,PE；PB,5.19亿,-5.17亿,-19.45%,12.33亿,4.48亿,,,廖定海
2025,76.873,7.4417,10.33,10.12,-16.98%,-2.33亿,-1770.80%,1.74,7.5961,,5.9368,PE；PB,4.92亿,-4.87亿,-25.68%,12.64亿,4.45亿,,,廖定海
2024,81.189,7.4417,10.91,12.2,2.80%,-1244.98万,97.08%,2.1,6.6548,,5.1952,PE；PB,4.85亿,-2.54亿,-3.25%,15.68亿,3.98亿,,,廖定海
2023,53.506,7.4417,7.19,11.86,-10.02%,-4.27亿,-288.68%,2.25,4.5115,,3.1956,PE；PB,5.39亿,-2.41亿,-52.59%,16.31亿,3.95亿,,,廖定海
2022,45.618,7.4417,6.13,13.18,-26.58%,-1.10亿,-332.07%,2.84,3.4612,,2.1585,PE；PB,5.54亿,1.85亿,-11.61%,23.04亿,4.55亿,0.015,,廖定海
2021,64.471,6.8296,9.44,17.96,1.28%,4730.38万,-44.93%,3.12,3.5897,146.3566,3.0256,PE；PB,6.72亿,3.09亿,3.33%,26.88亿,4.96亿,0.016,,廖定海
2020,69.797,6.7567,10.33,17.73,9.50%,8589.87万,155.61%,2.59,3.9367,81.5956,3.9884,PE；PB,5.66亿,2.85亿,8.71%,20.57亿,5.51亿,,,廖定海
2019,39.551,4.469,8.85,16.19,25.64%,-1.54亿,-261.89%,2.56,2.4429,,3.457,PE；PB,6.54亿,2.94亿,-9.93%,20.62亿,3.66亿,0.022,,廖定海
2018,30.35,4.4698,6.79,12.89,26.26%,9541.56万,42.39%,4.07,2.3545,46.9247,1.6683,PE；PB,4.27亿,4.58亿,11.19%,21.11亿,2.43亿,0.015,,廖定海
2017,,,6.93,10.21,33.33%,6701.21万,254.88%,3.79,,45.176,1.8285,PE；PB,3.46亿,3.80亿,8.54%,19.13亿,2.13亿,0.015,,廖定海
2016,,,9.82,7.66,20.01%,1888.29万,1116.25%,3.54,,227.3148,2.774,PE；PB,4.42亿,3.25亿,2.43%,16.74亿,1.75亿,0.01,,廖定海
2015,,,12.68,6.38,-7.16%,155.26万,-98.44%,3.53,,3522.2222,3.5921,PE；PB,6.43亿,3.13亿,0.02%,16.63亿,1.99亿,0.0249546,,廖定海
2014,,,9.01,6.87,27.67%,9959.05万,-7.60%,2.53,,36.04,3.5613,PE；PB,4.04亿,3.25亿,15.38%,11.15亿,1.69亿,0.1,,廖定海
2013,,,8.79,5.38,41.13%,1.08亿,49.09%,4.63,,32.5556,1.8985,PE；PB,4.66亿,2.57亿,19.94%,10.10亿,1.24亿,,,廖定海
2012,,,4.19,3.81,23.18%,7229.42万,16.05%,4.03,,11.6389,1.0397,PE；PB,4.66亿,1.61亿,18.87%,8.27亿,1.20亿,0.1,,廖定海
2011,,,3.25,3.1,25.75%,6229.41万,31.79%,7.4,,9.8485,0.4392,PE；PB,5.12亿,1.03亿,20.12%,7.40亿,9232.62万,0.2,,廖定海
2010,,,,2.46,37.92%,4726.62万,47.30%,3.94,,,,PE；PB,8532.93万,5542.88万,19.20%,1.48亿,5959.08万,,,廖定海
