报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,308.921,4.1184,75.01,3.67,11.68%,9393.87万,70.77%,12.64,84.1747,328.847,5.9343,PE；PB,16.20亿,26.74亿,31.05%,56.13亿,8.67亿,1.0,,曾琛
2026-03-31,308.921,4.1184,75.01,3.67,11.68%,9393.87万,70.77%,12.64,21.0437,328.847,5.9343,PE；PB,16.20亿,26.74亿,31.05%,56.13亿,8.67亿,1.0,,曾琛
2025,209.668,4.1184,50.91,18.87,18.99%,4.01亿,43.67%,12.41,11.1112,52.2636,4.1023,PE；PB,16.67亿,25.80亿,25.71%,54.98亿,8.16亿,0.6,,曾琛
2024,125.817,4.1184,30.55,15.86,-7.07%,2.79亿,-40.81%,11.96,7.933,45.059,2.5543,PE；PB,16.26亿,24.58亿,21.08%,52.34亿,9.30亿,0.3,,曾琛
2023,120.546,4.1184,29.27,17.06,-20.94%,4.72亿,-44.61%,11.59,7.066,25.5544,2.5255,PE；PB,13.22亿,23.28亿,31.09%,50.46亿,10.26亿,0.5,,曾琛
2022,174.085,4.1184,42.27,21.58,7.89%,8.52亿,4.37%,10.81,8.067,20.4391,3.9103,PE；PB,12.00亿,21.07亿,43.64%,47.05亿,11.21亿,0.6,,曾琛
2021,379.295,4.001,94.8,20.0,42.79%,8.16亿,68.68%,9.38,18.9648,46.4774,10.1066,PE；PB,12.97亿,15.85亿,44.53%,40.21亿,8.29亿,0.16,,曾琛
2020,273.548,4.001,68.37,14.01,65.97%,4.84亿,65.12%,5.28,19.5252,56.5415,12.9489,PE；PB,2.27亿,9.15亿,37.78%,22.04亿,5.73亿,0.3,,曾琛
2019,98.385,4.001,24.59,8.44,32.65%,2.93亿,31.39%,4.39,11.657,33.5791,5.6014,PE；PB,2.69亿,5.94亿,36.62%,17.97亿,3.48亿,0.25,,曾琛
2018,66.857,4.001,16.71,6.36,21.35%,2.23亿,11.59%,3.88,10.5121,29.9839,4.3067,PE；PB,3.09亿,4.24亿,34.41%,15.82亿,2.60亿,0.1,,曾琛
2017,,,26.62,5.24,16.85%,2.00亿,1.80%,3.49,,48.4,7.6275,PE；PB,5.13亿,2.65亿,38.01%,13.98亿,1.83亿,,,曾琛
2016,,,,4.49,13.73%,1.96亿,161.89%,2.24,,,,PE；PB,1.26亿,1.25亿,43.68%,8.33亿,1.58亿,,,曾琛
2015,,,,3.95,19.80%,7495.61万,-47.05%,1.57,,,,PE；PB,8603.51万,-5518.21万,18.81%,5.76亿,1.12亿,,,曾琛
2014,,,,3.29,54.85%,1.42亿,77.28%,8.33,,,,PE；PB,498.13万,3.53亿,42.93%,5.22亿,8181.72万,,,曾琛
2013,,,,2.13,False,7985.69万,False,7.16,,,,PE；PB,1445.21万,2.26亿,37.55%,3.58亿,6039.26万,,,曾琛
