报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,327.207,15.9847,20.47,6.33,118.36%,-1.10亿,39.16%,2.36,51.6915,,8.6737,PE；PB,15.28亿,-19.56亿,-20.05%,44.91亿,11.05亿,,,中国航天系统工程有限公司
2026-03-31,327.207,15.9847,20.47,6.33,118.36%,-1.10亿,39.16%,2.36,12.9229,,8.6737,PE；PB,15.28亿,-19.56亿,-20.05%,44.91亿,11.05亿,,,中国航天系统工程有限公司
2025,527.655,15.9847,33.01,25.01,33.82%,-13.09亿,21.77%,2.43,21.0978,,13.5844,PE；PB,18.57亿,-18.45亿,-56.59%,46.17亿,14.03亿,,,中国航天系统工程有限公司
2024,116.848,15.9847,7.31,18.69,0.34%,-16.73亿,13.07%,3.25,6.2519,,2.2492,PE；PB,16.08亿,-5.37亿,-98.47%,60.31亿,21.59亿,,,中国航天系统工程有限公司
2023,134.229,16.0369,8.37,18.63,-47.74%,-19.24亿,-5973.14%,4.29,7.205,,1.951,PE；PB,14.55亿,11.36亿,-121.18%,78.73亿,22.56亿,0.0351142,,中国航天系统工程有限公司
2022,150.105,16.0369,9.36,35.64,-15.65%,3276.25万,-94.78%,5.57,4.2117,468.0,1.6804,PE；PB,18.37亿,31.16亿,1.80%,100.96亿,19.41亿,0.024,,中国航天系统工程有限公司
2021,266.66,16.0542,16.61,42.25,-0.50%,6.28亿,-19.44%,5.62,6.3115,42.5897,2.9555,PE；PB,15.42亿,31.21亿,15.13%,98.92亿,18.94亿,0.034999999999999996,,中国航天系统工程有限公司
2020,438.19,16.0568,27.29,42.47,5.13%,7.79亿,17.26%,5.21,10.3176,55.6939,5.238,PE；PB,21.13亿,25.50亿,19.56%,92.59亿,13.51亿,0.088,,中国航天系统工程有限公司
2019,157.777,15.6525,10.08,40.39,14.89%,6.64亿,52.29%,4.85,3.9063,24.5854,2.0784,PE；PB,17.99亿,19.74亿,17.56%,81.46亿,7.64亿,,,中国航天系统工程有限公司
2018,106.507,14.2963,7.45,35.16,41.15%,4.36亿,60.99%,4.37,3.0292,24.8333,1.7048,PE；PB,19.09亿,13.71亿,13.95%,71.98亿,6.88亿,,,中国航天系统工程有限公司
2017,,,10.68,24.91,15.07%,2.71亿,11.05%,3.77,,56.2105,2.8329,PE；PB,21.02亿,9.20亿,12.63%,56.65亿,5.25亿,0.05500000000000001,,中国航天系统工程有限公司
2016,,,15.06,20.42,51.55%,2.44亿,12.99%,3.64,,88.5882,4.1374,PE；PB,22.77亿,7.27亿,13.69%,53.94亿,5.41亿,0.045,,中国航天系统工程有限公司
2015,,,18.63,13.47,207.85%,2.16亿,96.66%,3.72,,77.625,5.0081,PE；PB,24.64亿,5.48亿,19.25%,55.65亿,5.87亿,,,中国航天系统工程有限公司
2014,,,13.12,3.65,59.65%,1.10亿,-20.68%,2.4,,45.2414,5.4667,PE；PB,2.03亿,3.16亿,26.78%,4.46亿,3101.52万,0.05,,中国航天系统工程有限公司
2013,,,3.87,5.36,26.58%,1.38亿,15.01%,1.96,,22.7647,1.9745,PE；PB,7.47亿,4.24亿,29.20%,17.78亿,4.88亿,0.02,,中国航天系统工程有限公司
2012,,,3.31,4.24,3.62%,1.20亿,12.35%,1.95,,23.6429,1.6974,PE；PB,9.90亿,3.14亿,34.63%,17.62亿,2.77亿,0.012,,中国航天系统工程有限公司
2011,,,2.99,4.09,-8.57%,1.07亿,336.10%,2.47,,21.3571,1.2105,PE；PB,8.45亿,2.73亿,32.81%,16.48亿,2.12亿,0.023,,中国航天系统工程有限公司
2010,,,5.02,4.47,16.44%,2456.70万,-64.42%,5.06,,100.4,0.9921,PE；PB,1.89亿,2.43亿,11.55%,13.49亿,1.31亿,,,中国航天系统工程有限公司
