报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,17.382,1.8394,9.45,4.1386,1.05,-23.65%,-1712.94万,-213.94%,5.62,1.51亿,2.14亿,-11.51%,11.04亿,1.61亿
2025,15.782,1.8394,8.58,2.2773,6.93,-23.52%,-2.41亿,-1125.27%,5.71,3.22亿,2.31亿,-33.79%,11.13亿,1.27亿
2024,14.549,1.8393,7.91,1.6058,9.06,-9.32%,2345.73万,10.55%,7.08,4.14亿,4.80亿,3.63%,13.46亿,1.34亿
2023,18.359,1.584,11.59,1.8377,9.99,2.35%,2121.81万,-71.78%,7.03,5.32亿,4.74亿,2.79%,11.78亿,1.19亿
2022,10.813,1.056,10.24,1.1079,9.76,1.84%,7519.76万,-11.40%,10.45,2.46亿,4.65亿,8.11%,11.18亿,6327.32万
2021,19.356,1.056,18.33,2.0205,9.58,2.79%,8487.20万,11.75%,9.84,3.32亿,4.04亿,8.89%,10.45亿,6809.15万
2020,,,,,9.32,12.06%,7594.59万,-12.85%,8.43,1.61亿,3.27亿,8.14%,6.74亿,5488.59万
2019,,,,,8.32,19.24%,8714.34万,10.89%,7.55,1.90亿,2.65亿,10.48%,6.04亿,4.26亿
2018,,,,,6.98,50.45%,7858.69万,61.61%,6.45,1.81亿,1.86亿,11.29%,5.17亿,4.08亿
2017,,,,,4.64,38.69%,4862.85万,37.78%,6.04,1.59亿,1.57亿,10.48%,4.78亿,2.71亿
2016,,,,,3.34,False,3529.50万,False,4.87,9769.23万,1.13亿,10.55%,3.51亿,2.61亿
2014,,,,,5.62,11.48%,3800.07万,24.55%,4.27,1.13亿,8216.17万,6.76%,3.07亿,2.55亿
2013,,,,,5.04,25.99%,3050.93万,119.11%,3.74,8545.42万,4796.05万,6.05%,2.69亿,1.67亿
2012,,,,,4.0,False,1392.40万,False,3.32,1.19亿,2058.12万,3.48%,2.39亿,8641.42万
