报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,85.6,7.2975,11.73,5.19,19.51%,-1589.08万,-114.55%,6.42,16.4933,,1.8271,PE；PB,23.74亿,20.48亿,-4.16%,62.78亿,4.11亿,,20%: 最新年度净利润同比下降,新疆交通投资(集团)有限责任公司
2026-03-31,85.6,7.2975,11.73,5.19,19.51%,-1589.08万,-114.55%,6.42,4.1233,,1.8271,PE；PB,23.74亿,20.48亿,-4.16%,62.78亿,4.11亿,,,新疆交通投资(集团)有限责任公司
2025,102.324,6.4558,15.85,94.32,37.43%,4.72亿,47.78%,6.45,1.0849,22.6429,2.4574,PE；PB,37.77亿,20.64亿,5.21%,63.04亿,3.29亿,0.15,,新疆交通投资(集团)有限责任公司
2024,71.088,6.4508,11.02,68.63,-15.19%,3.20亿,-4.23%,5.35,1.0358,22.04,2.0598,PE；PB,38.04亿,17.33亿,4.77%,50.22亿,2.01亿,0.16,,新疆交通投资(集团)有限责任公司
2023,81.342,6.4506,12.61,80.92,2.37%,3.34亿,-5.05%,4.98,1.0052,24.25,2.5321,PE；PB,39.48亿,15.46亿,4.14%,47.50亿,1.45亿,0.1,,新疆交通投资(集团)有限责任公司
2022,76.245,6.4505,11.82,79.05,-31.96%,3.52亿,39.08%,4.55,0.9645,21.4909,2.5978,PE；PB,40.65亿,13.06亿,4.39%,44.61亿,2.14亿,0.1,,新疆交通投资(集团)有限责任公司
2021,74.562,6.45,11.56,116.18,62.73%,2.53亿,120.46%,4.1,0.6418,29.641,2.8195,PE；PB,33.01亿,10.50亿,2.24%,41.44亿,2.19亿,0.04,,新疆交通投资(集团)有限责任公司
2020,67.596,6.45,10.48,71.39,19.96%,1.15亿,-38.45%,3.79,0.9469,58.2222,2.7652,PE；PB,28.89亿,8.47亿,1.69%,38.44亿,2.11亿,0.06,,新疆交通投资(集团)有限责任公司
2019,107.457,6.45,16.66,59.51,11.21%,1.86亿,-47.27%,3.69,1.8057,57.4483,4.5149,PE；PB,16.68亿,7.96亿,3.09%,27.07亿,19.89亿,0.145,,新疆交通投资(集团)有限责任公司
2018,131.193,6.45,20.34,53.51,-24.88%,3.53亿,43.73%,3.5,2.4517,33.9,5.8114,PE；PB,18.59亿,7.44亿,6.81%,24.99亿,17.48亿,,,新疆交通投资(集团)有限责任公司
2017,,,,71.24,211.89%,2.46亿,66.25%,2.57,,,,PE；PB,15.45亿,4.25亿,3.70%,15.73亿,18.89亿,,,新疆交通投资(集团)有限责任公司
2016,,,,22.84,2.80%,1.48亿,199.37%,2.17,,,,PE；PB,8.78亿,2.41亿,6.94%,13.26亿,6.80亿,,,新疆交通投资(集团)有限责任公司
2015,,,,22.22,-26.13%,4938.27万,-39.46%,2.06,,,,PE；PB,8.30亿,1.81亿,2.26%,12.46亿,4.38亿,,,新疆交通投资(集团)有限责任公司
2014,,,,30.08,-30.08%,8156.51万,82.06%,1.46,,,,PE；PB,6.46亿,2381.24万,3.07%,7.06亿,8.05亿,,,新疆交通投资(集团)有限责任公司
2013,,,,43.02,75.53%,4480.16万,5.88%,0.0,,,,PE；PB,6.47亿,6668.44万,1.29%,4.88亿,4.65亿,,,新疆交通投资(集团)有限责任公司
2012,,,,24.51,30.01%,4231.34万,3.81%,0.0,,,,PE；PB,7.02亿,7747.91万,1.89%,3.83亿,2.44亿,,,新疆交通投资(集团)有限责任公司
2011,,,,18.85,31.07%,4076.05万,48.85%,0.0,,,,PE；PB,4.64亿,3134.94万,2.01%,2.32亿,4363.18万,,,新疆交通投资(集团)有限责任公司
2010,,,,14.38,-66.08%,2738.41万,36.62%,0.0,,,,PE；PB,3.85亿,-171.10万,1.91%,1.69亿,4108.60万,,,新疆交通投资(集团)有限责任公司
