报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,1065.384,30.0956,35.4,6.2684,42.49,26.95%,1.19亿,-57.10%,3.30,58.13亿,45.97亿,3.24%,108.56亿,20.77亿
2025,675.044,30.0956,22.43,4.5199,149.35,22.42%,2.75亿,-26.54%,3.08,52.52亿,44.78亿,1.95%,101.77亿,18.83亿
2024,340.266,30.1387,11.29,2.7893,121.99,12.40%,3.75亿,227.41%,3.03,42.82亿,42.02亿,3.07%,94.56亿,17.72亿
2023,211.875,30.1387,7.03,1.952,108.54,-7.23%,-2.94亿,-123.67%,3.25,50.01亿,48.25亿,-3.12%,101.43亿,14.95亿
2022,251.058,30.139,8.33,2.146,116.99,-8.62%,12.44亿,42.28%,3.24,55.07亿,52.81亿,11.10%,101.82亿,19.33亿
2021,250.455,30.139,8.31,1.9564,128.02,23.40%,8.74亿,110.26%,2.88,58.16亿,48.41亿,4.30%,90.56亿,13.26亿
2020,141.955,30.139,4.71,1.3688,103.71,-29.77%,4.16亿,-62.63%,2.32,61.76亿,42.52亿,7.71%,99.01亿,16.20亿
2019,288.732,30.139,9.58,1.9553,147.67,26.43%,11.12亿,2.01%,2.30,58.84亿,38.45亿,13.54%,97.78亿,15.19亿
2018,203.438,30.139,6.75,1.7418,116.8,29.74%,10.91亿,28.78%,2.26,20.93亿,27.92亿,12.79%,92.38亿,16.42亿
2017,,,6.26,,90.03,45.27%,8.47亿,673.51%,1.74,29.00亿,17.99亿,6.75%,78.71亿,13.82亿
2016,,,6.76,,51.02,8.88%,1.09亿,10.09%,1.47,10.69亿,9.56亿,1.11%,42.06亿,11.20亿
2015,,,9.41,,46.86,-8.34%,9944.98万,-36.36%,1.46,11.00亿,9.20亿,1.72%,41.80亿,10.18亿
2014,,,5.26,,51.12,5.31%,1.56亿,6.92%,3.76,16.82亿,9.87亿,3.68%,41.84亿,10.00亿
2013,,,3.37,,48.55,9.95%,1.46亿,-4.81%,2.96,13.46亿,8.90亿,4.13%,33.51亿,9.31亿
2012,,,2.63,,44.15,-7.31%,1.54亿,-46.55%,3.13,6.89亿,8.41亿,4.78%,35.56亿,9.13亿
2011,,,2.55,,47.63,26.58%,2.87亿,15.76%,2.99,3.82亿,7.34亿,7.98%,32.69亿,9.00亿
2010,,,6.35,,37.63,56.95%,2.48亿,246.35%,2.64,2.87亿,4.46亿,8.67%,29.55亿,9.22亿
