报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,38.759,1.9216,20.17,32.1446,0.904329,-34.27%,-2937.79万,-125.82%,17.66,28.15亿,13.18亿,-32.49%,33.94亿,5259.87万
2024,31.226,1.9216,16.25,17.4447,1.79,-34.88%,-1.27亿,6.86%,18.93,27.83亿,13.41亿,-71.35%,36.37亿,5736.92万
2023,40.575,1.947,20.84,14.8084,2.74,-88.21%,-1.37亿,-118.00%,19.64,27.69亿,14.89亿,-49.89%,38.25亿,2.54亿
2022,61.7,1.947,31.69,2.6526,23.26,15.23%,7.60亿,0.23%,21.57,31.48亿,18.55亿,32.68%,42.00亿,5.04亿
2021,92.346,1.947,47.43,4.5738,20.19,-1.62%,7.59亿,-18.61%,19.66,29.36亿,13.61亿,37.57%,38.27亿,2.99亿
2020,,,,,20.52,692.72%,9.32亿,1708.96%,10.02,12.05亿,9.08亿,45.42%,14.63亿,1.32亿
2019,,,,,2.59,15.39%,5152.18万,-17.33%,3.92,2.46亿,7861.73万,19.90%,5.72亿,4130.00万
2018,,,,,2.24,16.42%,6231.85万,20.93%,3.65,2.66亿,9824.08万,27.78%,5.33亿,3290.62万
2017,,,,,1.93,23.03%,5153.44万,5.74%,3.24,2.08亿,4241.11万,26.74%,4.73亿,3236.54万
2016,,,,,1.57,23.65%,4873.77万,49.85%,3.31,9668.20万,5769.70万,31.11%,4.84亿,2288.19万
2015,,,,,1.27,25.38%,3252.44万,-7.03%,4.90,9682.53万,5850.66万,25.67%,3.43亿,4464.79万
2014,,,,,1.01,19.89%,3498.55万,18.30%,1.79,3357.07万,3009.78万,34.62%,1.10亿,2758.48万
2013,,,,,0.842717,False,2957.32万,False,1.91,2450.31万,4229.08万,35.10%,1.18亿,1742.88万
