报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,254.546,37.8788,6.72,7.83,12.97%,8558.12万,-6.31%,1.86,32.5091,297.3451,3.6129,PB；PE,8.96亿,19.69亿,12.74%,79.07亿,2157.82万,,20%: 最新年度净利润同比下降,中国南方电网有限责任公司
2026-03-31,254.546,37.8788,6.72,7.83,12.97%,8558.12万,-6.31%,1.86,8.1273,297.3451,3.6129,PB；PE,8.96亿,19.69亿,12.74%,79.07亿,2157.82万,,,中国南方电网有限责任公司
2025,173.485,37.8788,4.58,36.78,16.59%,3.46亿,696.10%,1.83,4.7168,50.0546,2.5027,PB；PE,9.38亿,18.84亿,11.33%,78.04亿,1316.64万,0.013000000000000001,,中国南方电网有限责任公司
2024,157.955,37.8788,4.17,31.55,5.58%,-5812.58万,-118.71%,1.75,5.0065,,2.3829,PB；PE,11.95亿,15.79亿,-2.17%,73.92亿,1705.68万,0.0091,,中国南方电网有限责任公司
2023,198.106,37.8788,5.23,29.88,3.46%,3.11亿,-43.90%,1.78,6.6301,65.375,2.9382,PB；PE,9.38亿,17.07亿,12.10%,74.23亿,2201.01万,0.0147,,中国南方电网有限责任公司
2022,213.258,37.8788,5.63,28.88,10.29%,5.54亿,15.65%,1.71,7.3843,37.5333,3.2924,PB；PE,7.89亿,14.95亿,21.02%,70.52亿,1.39亿,0.0126,,中国南方电网有限责任公司
2021,310.985,37.8788,8.21,26.19,29.43%,4.79亿,20.16%,1.57,11.8742,63.1538,5.2293,PB；PE,8.24亿,10.25亿,20.03%,64.18亿,7068.87万,0.0106,,中国南方电网有限责任公司
2020,,,,20.09,33.18%,3.99亿,44.29%,1.47,,,,PB；PE,5.08亿,6.10亿,21.07%,48.42亿,1991.81万,,,中国南方电网有限责任公司
2019,,,,15.08,23.73%,2.76亿,48.83%,1.48,,,,PB；PE,6.96亿,2.38亿,20.13%,44.90亿,5774.00万,,,中国南方电网有限责任公司
2018,,,,12.19,30.21%,1.86亿,46.79%,1.92,,,,PB；PE,2.67亿,2.89亿,17.33%,19.18亿,1925.09万,,,中国南方电网有限责任公司
2017,,,,9.36,31.88%,1.26亿,25.28%,1.4,,,,PB；PE,1.29亿,1.59亿,14.29%,14.01亿,1516.37万,,,中国南方电网有限责任公司
2016,,,,7.1,False,1.01亿,False,1.19,,,,PB；PE,9895.23万,6342.53万,14.98%,11.92亿,203.52万,,,中国南方电网有限责任公司
