报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,31.158,1.2584,24.76,2.8744,2.71,13.09%,1835.30万,153.72%,12.21,6.77亿,4.48亿,6.69%,15.38亿,1.58亿
2025,29.887,1.2584,23.75,2.9947,9.98,-8.18%,-1812.81万,-116.36%,12.08,7.23亿,4.30亿,-1.83%,15.22亿,1.53亿
2024,20.484,0.9,22.76,1.8845,10.87,13.89%,1.11亿,23.78%,17.24,9.63亿,4.84亿,10.18%,15.52亿,1.16亿
2023,20.592,0.9,22.88,2.1562,9.55,9.95%,8951.14万,-4.07%,16.75,10.83亿,4.09亿,9.38%,15.07亿,1.55亿
2022,25.938,0.9,28.82,2.9882,8.68,16.23%,9331.18万,-17.01%,16.15,12.47亿,3.56亿,10.75%,14.53亿,1.83亿
2021,35.118,0.9,39.02,4.7012,7.47,30.66%,1.12亿,29.49%,15.52,12.43亿,3.03亿,15.05%,13.96亿,1.38亿
2020,21.774,0.6,36.29,3.8066,5.72,-2.04%,8682.82万,13.18%,22.02,12.29亿,2.37亿,15.19%,13.21亿,6451.38万
2019,,,,,5.84,7.86%,7671.76万,5.19%,5.99,1.73亿,1.58亿,13.15%,2.69亿,5095.73万
2018,,,,,5.41,14.82%,7293.24万,4.80%,4.63,1.47亿,9818.97万,13.48%,2.08亿,4342.83万
2017,,,,,4.71,14.50%,6959.27万,13.24%,4.14,1.79亿,8184.71万,14.77%,1.86亿,3704.97万
2016,,,,,4.12,19.98%,6145.73万,207.10%,3.22,1.42亿,4927.13万,14.93%,1.45亿,3447.81万
2015,,,,,3.43,35.43%,2001.23万,-0.33%,1.82,7461.56万,-558.24万,5.74%,8189.58万,2759.54万
2014,,,,,2.53,False,2007.76万,False,2.90,6844.49万,3831.26万,7.91%,1.28亿,3099.10万
