报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,55.139,9.3773,5.88,0.2235,61.69,0.24%,4961.35万,-70.06%,5.00,29.89亿,19.97亿,0.17%,60.05亿,29.58亿
2025,60.015,9.3773,6.4,0.2712,221.3,0.65%,-1.32亿,-161.30%,5.00,36.23亿,19.47亿,-3.04%,60.86亿,28.91亿
2024,64.422,9.3773,6.87,0.293,219.87,-1.70%,2.16亿,-4.22%,5.22,34.56亿,21.45亿,-0.05%,67.14亿,25.85亿
2023,62.453,9.3773,6.66,0.2792,223.67,-10.49%,2.26亿,-55.13%,5.28,36.19亿,20.34亿,-0.61%,67.55亿,29.93亿
2022,71.361,9.3773,7.61,0.2856,249.87,5.80%,5.03亿,66.05%,5.17,38.57亿,19.76亿,2.66%,71.35亿,29.86亿
2021,71.643,9.3773,7.64,0.3034,236.17,-1.04%,3.03亿,-25.17%,4.69,35.16亿,16.09亿,-0.43%,67.03亿,31.32亿
2020,89.647,9.3773,9.56,0.3756,238.67,1.98%,4.05亿,10.55%,4.62,37.13亿,14.52亿,3.15%,72.18亿,30.92亿
2019,68.642,9.3773,7.32,0.2933,234.04,5.42%,3.66亿,20.38%,4.29,29.75亿,11.91亿,2.40%,65.24亿,27.55亿
2018,63.484,9.3773,6.77,0.286,222.0,-0.19%,3.04亿,8.44%,4.06,33.66亿,9.43亿,1.75%,66.02亿,22.83亿
2017,,,7.35,,222.21,60.63%,2.80亿,9.32%,3.78,31.70亿,6.75亿,2.10%,54.96亿,19.73亿
2016,,,10.27,,138.34,13.08%,2.56亿,56.88%,3.41,33.21亿,5.04亿,3.31%,51.44亿,17.06亿
2015,,,12.69,,122.33,-6.63%,1.63亿,140.45%,3.17,20.49亿,2.47亿,1.86%,35.84亿,13.33亿
2014,,,8.37,,131.01,2.35%,6799.72万,-56.22%,3.27,18.98亿,1.63亿,1.22%,35.20亿,10.91亿
2013,,,7.78,,103.48,32.15%,1.55亿,10.85%,2.41,10.67亿,1.88亿,1.59%,22.51亿,9.81亿
2012,,,5.13,,78.52,23.87%,1.40亿,-8.10%,2.51,9.64亿,9037.50万,1.65%,20.67亿,8.68亿
2011,,,4.48,,63.39,14.90%,1.52亿,88.17%,3.63,12.15亿,-1891.11万,2.59%,20.01亿,6.81亿
2010,,,6.17,,49.91,11.13%,8101.82万,218.48%,2.13,5.41亿,-1.98亿,-0.42%,16.91亿,5.86亿
