报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,476.767,8.0808,59.0,16.1945,22.08,10.02%,1.46亿,0.54%,4.79,10.23亿,12.35亿,10.44%,47.48亿,9.63亿
2024,185.656,5.4333,34.17,5.7002,32.57,29.49%,3.52亿,2.67%,7.07,13.13亿,11.59亿,16.14%,45.96亿,6.95亿
2023,80.434,3.6644,21.95,3.1969,25.16,59.54%,3.43亿,41.10%,9.73,16.89亿,8.84亿,19.16%,39.06亿,3.91亿
2022,45.569,2.4526,18.58,2.8896,15.77,51.62%,2.43亿,10.20%,13.10,19.96亿,6.05亿,19.24%,33.56亿,3.89亿
2021,51.876,2.2,23.58,4.9881,10.4,48.03%,2.20亿,49.41%,6.52,10.69亿,4.15亿,23.30%,14.79亿,1.67亿
2020,29.128,2.2,13.24,4.1434,7.03,43.55%,1.47亿,43.31%,5.63,9.06亿,2.47亿,21.58%,12.49亿,9924.73万
2019,,,,,4.89,34.31%,1.03亿,15.54%,1.75,1.12亿,1.11亿,20.35%,2.89亿,6243.73万
2018,,,,,3.64,53.56%,8904.85万,91.98%,1.11,6885.06万,1830.77万,24.45%,1.86亿,4482.84万
2017,,,,,2.37,253.32%,4638.47万,719.47%,6.27,3285.42万,4003.74万,19.55%,6516.63万,2560.00万
2016,,,,,0.671649,False,566.04万,False,1.63,3109.01万,-321.05万,8.43%,1627.75万,2097.70万
