报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,426.837,32.5333,13.12,2.9494,36.18,11.83%,5.37亿,35.67%,10.19,226.41亿,281.48亿,15.18%,333.53亿,276.48亿
2025,346.805,32.5333,10.66,2.605,133.13,-16.18%,18.29亿,-9.91%,10.04,201.39亿,276.11亿,15.91%,328.72亿,274.46亿
2024,320.128,32.5333,9.84,2.0154,158.84,3.80%,20.30亿,32.36%,10.54,185.46亿,284.77亿,14.83%,372.52亿,288.33亿
2023,248.88,32.5333,7.65,1.6263,153.03,-27.90%,15.34亿,-48.92%,10.13,123.47亿,280.11亿,11.32%,357.13亿,293.21亿
2022,285.968,32.5333,8.79,1.3473,212.26,27.41%,30.03亿,-10.99%,9.89,82.56亿,273.43亿,15.67%,347.59亿,286.49亿
2021,356.24,32.5333,10.95,2.1383,166.6,6.76%,33.74亿,-19.21%,9.33,81.73亿,252.14亿,22.66%,329.58亿,282.39亿
2020,376.736,32.5333,11.58,2.4142,156.05,-26.96%,41.76亿,-16.86%,8.52,66.77亿,227.47亿,28.08%,300.80亿,238.47亿
2019,393.653,32.5333,12.1,1.8425,213.65,12.00%,50.23亿,22.17%,7.54,41.00亿,194.47亿,24.84%,268.20亿,226.15亿
2018,258.314,32.5333,7.94,1.3541,190.76,26.32%,41.11亿,66.20%,6.14,39.74亿,149.62亿,22.08%,219.56亿,234.94亿
2017,,,9.45,,151.01,22.22%,24.74亿,21.92%,5.21,43.55亿,117.53亿,18.09%,189.27亿,205.16亿
2016,,,7.28,,123.56,-16.82%,20.29亿,-24.35%,4.80,34.50亿,99.92亿,20.09%,173.67亿,167.72亿
2015,,,9.05,,148.54,-2.03%,26.82亿,5.88%,4.25,36.80亿,85.37亿,19.39%,152.59亿,67.63亿
2014,,,7.55,,151.5,7.55%,25.33亿,87.77%,7.31,16.03亿,67.54亿,18.53%,122.20亿,52.56亿
2013,,,4.98,,140.86,84.15%,13.49亿,62.49%,6.05,16.98亿,47.23亿,10.38%,99.42亿,43.97亿
2012,,,2.25,,76.49,-7.05%,8.30亿,2.39%,5.21,15.74亿,36.73亿,10.58%,83.72亿,45.75亿
2011,,,2.08,,82.29,23.25%,8.11亿,0.72%,4.59,32.31亿,30.02亿,9.95%,71.92亿,37.54亿
2010,,,4.23,,66.77,44.52%,8.05亿,19.95%,4.18,12.78亿,23.80亿,12.74%,65.01亿,36.79亿
