报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,49.662,3.3853,14.67,2.95,6.88%,-348.82万,-124.19%,3.24,16.8346,,4.5278,PE；PB,1.40亿,1.95亿,-1.89%,11.05亿,2.81亿,,20%: 最新年度净利润同比下降,上海华涧投资管理有限公司
2026-03-31,49.662,3.3853,14.67,2.95,6.88%,-348.82万,-124.19%,3.24,4.2086,,4.5278,PE；PB,1.40亿,1.95亿,-1.89%,11.05亿,2.81亿,,,上海华涧投资管理有限公司
2025,71.633,3.3853,21.16,11.62,-6.33%,-4317.97万,-165.81%,3.25,6.1646,,6.5108,PE；PB,1.36亿,1.98亿,-4.69%,11.11亿,2.73亿,0.2,,上海华涧投资管理有限公司
2024,37.001,3.3853,10.93,12.4,-1.60%,6561.40万,-43.37%,3.64,2.984,57.5263,3.0027,PE；PB,2.95亿,3.09亿,4.17%,12.53亿,2.65亿,0.18,,上海华涧投资管理有限公司
2023,36.143,3.4259,10.55,12.61,39.36%,1.16亿,1489.45%,3.63,2.8662,30.1429,2.9063,PE；PB,1.66亿,3.06亿,7.28%,12.65亿,2.70亿,,,上海华涧投资管理有限公司
2022,16.6,2.6475,6.27,9.05,-1.82%,-833.90万,-112.23%,3.26,1.8343,,1.9233,PE；PB,2.67亿,1.96亿,-0.94%,11.78亿,2.77亿,0.2,,上海华涧投资管理有限公司
2021,20.321,2.592,7.84,9.21,44.30%,6817.79万,15.70%,4.37,2.2064,39.2,1.7941,PE；PB,3.46亿,2.64亿,7.38%,11.55亿,2.06亿,0.16,,上海华涧投资管理有限公司
2020,17.431,2.16,8.07,6.38,1.22%,5892.87万,-39.67%,4.32,2.7321,35.087,1.8681,PE；PB,4.36亿,2.42亿,9.23%,11.19亿,1.49亿,0.22000000000000003,,上海华涧投资管理有限公司
2019,23.292,1.8,12.94,6.31,23.02%,9768.27万,24.50%,5.13,3.6913,34.0526,2.5224,PE；PB,5.44亿,2.38亿,15.47%,11.07亿,1.35亿,0.135,,上海华涧投资管理有限公司
2018,,,,5.13,15.48%,7845.89万,-20.76%,4.17,,,,PE；PB,2965.27万,1.74亿,15.28%,5.64亿,1.05亿,,,上海华涧投资管理有限公司
2017,,,,4.44,35.40%,9901.40万,40.51%,3.59,,,,PE；PB,8914.63万,1.02亿,22.24%,4.85亿,8670.95万,,,上海华涧投资管理有限公司
2016,,,,3.28,9.24%,7046.94万,14.49%,2.86,,,,PE；PB,8685.50万,1189.09万,21.33%,3.86亿,5777.26万,,,上海华涧投资管理有限公司
2015,,,,3.0,3.86%,6155.20万,-30.03%,5.71,,,,PE；PB,2173.06万,1.56亿,20.51%,2.36亿,5203.14万,,,上海华涧投资管理有限公司
2014,,,,2.89,False,8797.00万,False,17.09,,,,PE；PB,611.13万,1.73亿,30.44%,2.05亿,4902.61万,,,上海华涧投资管理有限公司
