报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,107.233,4.045,26.51,2.268,11.82,4.25%,1.34亿,5.99%,8.91,10.88亿,16.32亿,11.18%,36.28亿,24.93亿
2025,116.617,4.045,28.83,2.4469,47.66,5.38%,5.34亿,14.43%,8.82,11.83亿,15.98亿,11.29%,35.95亿,23.64亿
2024,82.478,4.045,20.39,1.8235,45.23,8.39%,4.67亿,13.89%,7.97,10.58亿,12.80亿,10.40%,32.49亿,22.61亿
2023,78.635,4.045,19.44,1.8844,41.73,9.97%,4.10亿,12.87%,7.21,10.16亿,10.15亿,9.78%,29.57亿,25.15亿
2022,64.356,4.045,15.91,1.6958,37.95,11.36%,3.63亿,15.32%,6.58,11.04亿,7.85亿,9.44%,26.76亿,16.02亿
2021,109.781,4.045,27.14,3.2222,34.07,35.24%,3.15亿,11.44%,6.04,10.37亿,5.86亿,9.18%,24.65亿,9.19亿
2020,63.062,4.045,15.59,2.5025,25.2,-8.46%,2.83亿,12.11%,5.67,14.86亿,4.12亿,11.24%,23.17亿,5.11亿
2019,70.181,4.045,17.35,2.5502,27.52,5.95%,2.52亿,21.88%,5.27,13.68亿,2.68亿,9.28%,21.57亿,4.47亿
2018,,,,,25.98,33.74%,2.07亿,84.91%,2.88,3.21亿,7308.94万,8.09%,10.37亿,6.19亿
2017,,,,,19.42,22.85%,1.12亿,-14.58%,2.78,3.43亿,3188.12万,5.73%,9.97亿,6.05亿
2016,,,,,15.81,False,1.31亿,False,1.76,1.99亿,-7042.81万,8.33%,3.81亿,4.10亿
