报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,40.362,0.8667,46.57,3.3412,3.02,36.90%,2908.37万,17.28%,16.39,3.35亿,7.40亿,9.62%,14.21亿,3.38亿
2025,44.392,0.8667,51.22,3.9993,11.1,5.71%,1.15亿,-2.34%,16.06,2.50亿,7.11亿,10.38%,13.92亿,3.15亿
2024,,,,,10.5,26.44%,1.18亿,-28.04%,11.25,1.36亿,6.06亿,11.24%,7.31亿,2.06亿
2023,,,,,8.3,8.93%,1.64亿,76.04%,9.43,9149.75万,4.89亿,19.74%,6.13亿,1.83亿
2022,,,,,7.62,-4.73%,9311.01万,32.87%,6.91,1.04亿,3.25亿,12.22%,4.49亿,2.02亿
2021,,,,,8.0,43.76%,7007.60万,442.08%,5.48,7791.59万,2.38亿,8.76%,3.56亿,1.88亿
2020,,,,,5.57,-5.94%,1292.72万,-65.82%,4.40,7066.39万,1.75亿,2.32%,2.86亿,1.35亿
2019,,,,,5.92,0.89%,3781.71万,-15.19%,4.20,1305.57万,1.63亿,6.39%,2.73亿,1.54亿
2018,,,,,5.86,8.28%,4459.26万,20.34%,3.64,1308.33万,1.28亿,7.79%,2.35亿,1.42亿
2017,,,,,5.41,25.17%,3705.60万,21.00%,2.93,2822.96万,8911.22万,6.85%,1.90亿,1.21亿
2016,,,,,4.32,4.98%,3062.60万,-24.51%,2.37,596.30万,5593.58万,7.34%,1.54亿,4635.95万
2015,,,,,4.06,9.94%,4056.80万,240.19%,1.90,6029.57万,2749.72万,9.94%,1.23亿,3008.96万
2014,,,,,3.71,65.16%,1192.50万,1271.76%,1.05,1653.76万,455.55万,3.21%,4708.93万,6227.52万
2013,,,,,2.25,False,86.93万,False,0.44,1471.48万,-584.33万,0.39%,1995.24万,4423.69万
