报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,122.612,30.4247,4.03,1.0252,29.9,-2.56%,-9864.30万,-721.57%,4.28,32.83亿,79.90亿,-3.46%,134.38亿,25.57亿
2025,136.032,30.7069,4.43,0.9916,137.19,-11.24%,1.26亿,-52.89%,4.28,33.72亿,80.89亿,0.77%,135.55亿,19.69亿
2024,159.983,30.7069,5.21,1.0352,154.55,-15.06%,2.67亿,-83.89%,4.41,35.18亿,82.24亿,1.60%,140.03亿,15.88亿
2023,161.211,30.7069,5.25,0.886,181.95,19.71%,16.56亿,-18.73%,4.58,30.77亿,88.07亿,8.50%,145.37亿,15.90亿
2022,191.611,30.7069,6.24,1.2607,151.99,11.16%,20.37亿,33.47%,4.19,46.05亿,77.87亿,13.44%,133.76亿,17.84亿
2021,284.346,30.7069,9.26,2.0798,136.72,27.72%,15.26亿,95.86%,3.72,37.66亿,64.48亿,11.46%,118.63亿,10.94亿
2020,202.973,30.7069,6.61,1.9021,106.71,1.90%,7.79亿,45.28%,3.33,21.26亿,53.36亿,7.61%,106.16亿,8.15亿
2019,129.612,31.082,4.17,1.2377,104.72,-1.30%,5.36亿,18.43%,3.06,19.87亿,48.60亿,5.35%,98.66亿,8.12亿
2018,78.454,28.6328,2.74,0.7394,106.1,-2.48%,4.53亿,-45.12%,3.18,22.26亿,44.86亿,4.45%,94.49亿,6.00亿
2017,,,5.76,,108.79,21.23%,8.25亿,3.47%,3.41,24.63亿,41.60亿,7.62%,87.80亿,6.86亿
2016,,,6.8,,89.74,20.77%,7.98亿,49.76%,3.76,5.87亿,35.77亿,8.96%,81.33亿,4.78亿
2015,,,7.98,,74.31,5.48%,5.33亿,-39.03%,3.79,5.79亿,36.37亿,8.61%,78.77亿,3.50亿
2014,,,4.57,,70.45,-8.91%,8.74亿,-43.12%,4.02,1.58亿,41.01亿,13.34%,86.53亿,3.91亿
2013,,,3.85,,77.34,10.57%,15.36亿,459.04%,3.88,2.80亿,39.08亿,21.66%,84.01亿,3.79亿
2012,,,3.82,,69.94,-15.43%,2.75亿,-76.68%,3.28,4.74亿,26.66亿,5.29%,72.68亿,3.67亿
2011,,,4.25,,82.71,6.80%,11.78亿,-19.03%,3.33,6.56亿,28.43亿,16.17%,73.06亿,4.80亿
2010,,,11.36,,77.44,46.69%,14.55亿,74.92%,3.07,7.87亿,24.85亿,20.62%,67.59亿,4.79亿
