报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,82.59,19.9012,4.15,0.4255,145.57,20.85%,5.90亿,24.02%,4.62,57.71亿,52.20亿,4.08%,93.83亿,15.25亿
2024,59.179,20.1289,2.94,0.32,184.92,12.03%,5.12亿,-6.69%,4.36,53.91亿,47.89亿,2.85%,89.74亿,15.88亿
2023,58.374,20.1288,2.9,0.3537,165.06,5.04%,5.48亿,-21.59%,4.15,45.78亿,44.29亿,3.46%,85.45亿,14.31亿
2022,74.879,20.1288,3.72,0.4765,157.15,3.15%,6.99亿,1.83%,3.88,44.44亿,39.86亿,4.56%,80.00亿,13.27亿
2021,80.112,20.1287,3.98,0.5291,151.41,31.85%,6.87亿,6.19%,3.74,27.66亿,33.85亿,4.62%,75.56亿,13.59亿
2020,83.534,20.1287,4.15,0.7274,114.84,12.20%,6.47亿,60.36%,3.39,31.36亿,27.81亿,5.62%,68.77亿,10.88亿
2019,48.339,18.1045,2.67,0.4723,102.35,18.60%,4.03亿,125.50%,2.91,20.35亿,22.32亿,3.91%,52.83亿,52.97亿
2018,43.451,18.1045,2.4,0.5034,86.31,32.11%,1.79亿,188.37%,2.69,18.57亿,18.68亿,2.10%,48.96亿,52.06亿
2017,,,3.87,,65.33,7.61%,6202.21万,-43.40%,2.63,12.38亿,16.96亿,0.95%,39.70亿,45.10亿
2016,,,3.92,,60.71,-15.75%,1.10亿,-42.81%,2.49,12.31亿,16.63亿,1.81%,37.69亿,42.00亿
2015,,,5.48,,72.05,4.64%,1.92亿,-28.11%,2.34,9.97亿,15.85亿,2.66%,35.40亿,46.35亿
2014,,,3.93,,68.86,-8.43%,2.67亿,12.39%,4.91,10.35亿,14.34亿,3.85%,33.78亿,42.61亿
2013,,,2.88,,75.2,22.64%,2.37亿,13.02%,3.93,6.94亿,11.99亿,3.17%,23.15亿,39.49亿
2012,,,3.28,,61.31,7.45%,2.10亿,-25.01%,3.58,5.58亿,9.87亿,3.52%,21.41亿,32.32亿
2011,,,3.29,,57.06,7.40%,2.80亿,25.39%,3.29,4.62亿,8.37亿,4.91%,19.36亿,23.24亿
2010,,,4.42,,53.13,17.81%,2.23亿,16.10%,4.15,5.14亿,5.97亿,4.13%,16.18亿,17.00亿
