报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,33.544,6.7492,4.97,2.61,-31.23%,1044.26万,-25.04%,2.86,12.8521,320.6452,1.7378,PE；PB,5.72亿,3.86亿,4.01%,19.65亿,2.75亿,0.01,40%: 最新年度营业收入下滑；最新年度净利润同比下降,中亿丰控股集团有限公司
2026-03-31,33.544,6.7492,4.97,2.61,-31.23%,1044.26万,-25.04%,2.86,3.213,320.6452,1.7378,PE；PB,5.72亿,3.86亿,4.01%,19.65亿,2.75亿,0.01,,中亿丰控股集团有限公司
2025,37.931,6.7492,5.62,15.46,-7.67%,5333.28万,4.33%,2.85,2.4535,71.1392,1.9719,PE；PB,5.68亿,3.76亿,3.87%,19.54亿,2.79亿,0.01,,中亿丰控股集团有限公司
2024,34.691,6.7492,5.14,16.75,1.93%,5111.69万,-2.13%,2.78,2.0711,67.8996,1.8489,PE；PB,5.21亿,3.29亿,3.20%,19.00亿,2.70亿,0.034999999999999996,,中亿丰控股集团有限公司
2023,42.288,6.526,6.48,16.43,19.08%,5223.17万,206.05%,2.79,2.5738,83.2905,2.3226,PE；PB,4.73亿,3.02亿,3.43%,19.14亿,2.74亿,,,中亿丰控股集团有限公司
2022,35.24,6.526,5.4,13.8,-4.39%,-4925.42万,-246.37%,2.65,2.5536,,2.0377,PE；PB,3.26亿,2.53亿,-3.25%,17.62亿,2.87亿,,,中亿丰控股集团有限公司
2021,26.286,5.026,5.23,14.43,71.84%,3365.05万,25.21%,2.72,1.8216,97.5746,1.9228,PE；PB,4.08亿,3.00亿,2.72%,18.02亿,2.21亿,,,中亿丰控股集团有限公司
2020,25.331,5.026,5.04,8.4,18.04%,2687.53万,-45.15%,2.57,3.0156,94.2056,1.9611,PE；PB,4.23亿,2.37亿,3.02%,13.08亿,1.18亿,,,中亿丰控股集团有限公司
2019,22.416,5.026,4.46,7.11,-35.50%,4899.87万,132.00%,2.52,3.1527,45.7436,1.7698,PE；PB,6.56亿,2.11亿,5.72%,12.70亿,1.00亿,0.2,,中亿丰控股集团有限公司
2018,27.995,5.026,5.57,11.03,6.83%,-1.53亿,-293.04%,2.62,2.5381,,2.126,PE；PB,8632.46万,2.64亿,-14.34%,13.25亿,1.66亿,,,中亿丰控股集团有限公司
2017,,,13.54,10.32,5.66%,-3895.69万,-127.66%,2.93,,,4.6212,PE；PB,1.07亿,4.17亿,-3.92%,14.78亿,1.77亿,0.1,,中亿丰控股集团有限公司
2016,,,13.75,9.77,-9.54%,1.41亿,-31.68%,3.1,,49.0721,4.4355,PE；PB,2.00亿,5.06亿,14.41%,15.60亿,1.58亿,0.2,,中亿丰控股集团有限公司
2015,,,10.1,10.8,-0.01%,2.06亿,283.81%,5.85,,24.6341,1.7265,PE；PB,2.19亿,4.32亿,19.08%,14.70亿,1.40亿,0.3,,中亿丰控股集团有限公司
2014,,,5.2,10.8,1.49%,5370.58万,-38.03%,5.33,,24.7619,0.9756,PE；PB,3.62亿,3.24亿,4.97%,13.39亿,1.44亿,0.2,,中亿丰控股集团有限公司
2013,,,4.59,10.64,-6.52%,8666.10万,2.65%,5.32,,13.5,0.8628,PE；PB,3.32亿,3.27亿,8.14%,13.36亿,1.15亿,0.2,,中亿丰控股集团有限公司
2012,,,3.7,11.39,3.05%,8442.69万,-2.95%,5.18,,11.2121,0.7143,PE；PB,5.33亿,2.98亿,7.41%,13.06亿,1.02亿,0.15,,中亿丰控股集团有限公司
2011,,,3.96,11.05,14.65%,8699.47万,31.36%,4.99,,11.3143,0.7936,PE；PB,7.48亿,2.60亿,7.87%,12.58亿,1.11亿,0.1,,中亿丰控股集团有限公司
2010,,,6.37,9.64,3.12%,6622.63万,-33.55%,4.72,,24.5,1.3496,PE；PB,8.14亿,2.07亿,6.87%,11.85亿,9129.58万,0.3,,中亿丰控股集团有限公司
