报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,2251.342,73.3336,30.7,4.252,132.37,22.90%,36.61亿,50.23%,7.11,49.49亿,346.94亿,27.66%,521.17亿,19.02亿
2025,1419.738,73.3336,19.36,2.9554,480.38,45.64%,113.50亿,79.09%,6.60,13.45亿,310.33亿,23.63%,483.90亿,19.66亿
2024,1167.471,73.3336,15.92,3.5396,329.83,13.21%,63.38亿,12.16%,5.86,24.77亿,249.23亿,19.22%,430.06亿,15.75亿
2023,1006.137,73.3336,13.72,3.4532,291.36,2.48%,56.51亿,-10.34%,5.26,12.83亿,211.38亿,19.39%,385.37亿,12.92亿
2022,813.27,73.3336,11.09,2.8606,284.3,22.02%,63.03亿,-10.86%,4.62,21.58亿,168.96亿,22.17%,338.75亿,13.48亿
2021,1133.737,73.3336,15.46,4.8658,233.0,46.29%,70.70亿,52.95%,4.19,14.51亿,140.78亿,30.35%,306.90亿,9.40亿
2020,749.469,73.3336,10.22,4.7054,159.28,17.39%,46.23亿,21.59%,3.53,30.87亿,97.97亿,29.02%,259.00亿,8.03亿
2019,591.069,73.3336,8.06,4.3563,135.68,3.95%,38.02亿,2.88%,3.18,18.62亿,76.77亿,28.02%,233.52亿,7.55亿
2018,,,,,130.52,6.11%,36.96亿,26.41%,False,14.34亿,62.47亿,28.31%,136.83亿,5.07亿
2017,,,,,123.01,53.24%,29.23亿,70.12%,False,19.20亿,43.32亿,23.77%,114.64亿,4.54亿
2016,,,,,80.27,13.37%,17.18亿,13.40%,1.65,22.13亿,36.05亿,21.41%,108.88亿,5.03亿
2015,,,,,70.81,105.28%,15.15亿,1222.52%,1.38,20.16亿,20.56亿,21.40%,91.12亿,3.10亿
2014,,,,,34.49,-14.69%,1.15亿,-82.69%,1.15,23.12亿,6.95亿,3.32%,75.73亿,4.23亿
2013,,,,,40.43,25.79%,6.62亿,19.29%,False,11.79亿,5.98亿,16.39%,66.77亿,2.93亿
2012,,,,,32.14,-10.47%,5.55亿,-43.98%,False,17.39亿,18.77亿,17.26%,48.04亿,1.92亿
2011,,,,,35.9,27.47%,9.91亿,95.79%,False,6.23亿,13.75亿,27.17%,36.89亿,1.98亿
2010,,,,,28.16,72.86%,5.06亿,526.51%,False,5.33亿,6.06亿,18.15%,29.19亿,3.00亿
