报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,6777.832,11.1112,610.0,20.3294,250.05,44.43%,71.32亿,90.05%,23.75,78.02亿,171.53亿,30.27%,280.18亿,109.02亿
2024,1377.806,11.2117,122.89,5.7741,238.62,122.64%,51.71亿,137.93%,17.07,55.76亿,106.24亿,22.51%,202.93亿,70.51亿
2023,646.278,8.0283,80.5,6.0298,107.18,11.16%,21.74亿,77.58%,17.76,37.33亿,58.70亿,20.60%,147.74亿,42.95亿
2022,154.105,8.0096,19.24,1.5983,96.42,25.29%,12.24亿,39.57%,14.91,38.50亿,38.93亿,12.80%,120.69亿,38.88亿
2021,240.27,8.001,30.03,3.1224,76.95,9.16%,8.77亿,1.33%,14.36,35.15亿,28.61亿,11.52%,116.03亿,37.99亿
2020,255.529,7.1317,35.83,3.6245,70.5,48.17%,8.65亿,68.55%,11.06,19.10亿,20.90亿,12.43%,79.93亿,37.74亿
2019,261.882,7.1377,36.69,5.504,47.58,-7.73%,5.13亿,-17.59%,9.71,18.66亿,12.94亿,10.79%,69.26亿,25.04亿
2018,96.946,4.7546,20.39,1.8803,51.56,118.76%,6.23亿,285.82%,10.05,10.41亿,8.50亿,12.08%,47.76亿,21.19亿
2017,,,29.29,,23.57,1690.82%,1.62亿,1506.36%,8.45,9.57亿,2.52亿,6.85%,40.06亿,19.69亿
2016,,,11.91,,1.32,8.41%,1005.41万,79.73%,2.57,6926.26万,9294.22万,7.64%,5.56亿,7161.04万
2015,,,11.33,,1.21,2.24%,559.40万,-31.49%,2.54,1.12亿,8605.36万,4.61%,5.48亿,8223.25万
2014,,,4.62,,1.19,31.17%,816.55万,-42.66%,2.52,1.36亿,8317.91万,6.88%,5.45亿,7538.32万
2013,,,3.35,,0.905262,-22.40%,1424.09万,-50.51%,4.41,2.11亿,7847.03万,15.73%,5.29亿,8365.45万
2012,,,2.51,,1.17,-28.02%,2877.59万,-43.81%,7.81,2.43亿,7232.04万,24.67%,5.21亿,6067.43万
2011,,,,,1.62,31.19%,5121.04万,22.17%,4.14,3732.89万,5975.61万,31.60%,2.07亿,6182.60万
2010,,,,,1.24,36.71%,4191.59万,34.04%,3.11,3699.23万,1366.68万,33.93%,1.56亿,4875.91万
