报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,55.106,1.364,40.4,4.5769,9.03,0.72%,5598.07万,0.70%,8.73,5.55亿,2.89亿,6.20%,11.91亿,2.05亿
2024,62.799,1.364,46.04,4.8719,12.89,40.64%,9121.56万,47.31%,8.94,1.94亿,3.18亿,7.08%,12.20亿,1.93亿
2023,42.598,1.364,31.23,4.6454,9.17,2.48%,6191.89万,7.12%,8.68,4184.75万,2.93亿,6.76%,11.84亿,1.55亿
2022,,,,,8.94,-12.75%,5780.49万,-3.09%,4.23,5072.20万,2.92亿,6.46%,4.33亿,1.17亿
2021,,,,,10.25,43.09%,5964.52万,2.33%,3.65,8103.66万,2.39亿,5.82%,3.74亿,1.26亿
2020,,,,,7.16,12.34%,5828.79万,13.08%,3.07,4056.75万,1.85亿,8.14%,3.14亿,9453.78万
2019,,,,,6.38,5.93%,5154.59万,57.42%,2.49,3686.56万,1.32亿,8.08%,2.55亿,7137.11万
2018,,,,,6.02,32.73%,3274.49万,-22.90%,1.99,3300.58万,8624.99万,5.44%,2.04亿,6286.33万
2017,,,,,4.53,18.70%,4247.07万,-24.05%,3.96,2552.32万,8557.91万,9.37%,1.84亿,4848.75万
2016,,,,,3.82,58.07%,5592.17万,164.98%,3.10,4306.64万,4634.05万,18.94%,1.44亿,4468.32万
2015,,,,,1.5,31.34%,2110.44万,192.82%,2.10,1603.09万,1290.07万,14.08%,7353.73万,1819.75万
2014,,,,,1.14,31.84%,720.74万,24.09%,1.50,494.15万,1568.96万,6.31%,5243.29万,1044.62万
2013,,,,,0.865824,False,580.81万,False,1.29,257.41万,920.30万,6.71%,4522.55万,937.65万
