报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,37.706,2.2728,16.59,2.3488,12.04,8.41%,1.32亿,30.06%,10.63,4.12亿,8.41亿,10.78%,23.82亿,2.37亿
2024,36.028,1.9225,18.74,2.3939,15.05,6.15%,3749.12万,-56.01%,9.13,4.89亿,7.19亿,0.57%,18.07亿,3.04亿
2023,37.395,1.8065,20.7,2.6372,14.18,-7.59%,8523.02万,-35.54%,8.81,5.75亿,7.09亿,4.66%,17.01亿,4.02亿
2022,38.858,1.8065,21.51,2.5315,15.35,6.41%,1.32亿,2.36%,8.45,2.62亿,6.57亿,8.08%,15.42亿,2.40亿
2021,81.184,1.8065,44.94,5.63,14.42,40.02%,1.29亿,7.99%,7.81,2.15亿,5.54亿,9.06%,14.32亿,2.46亿
2020,64.088,1.1291,56.76,6.2403,10.27,16.99%,1.20亿,3.84%,11.53,3.19亿,4.61亿,11.50%,13.36亿,1.30亿
2019,,,,,8.78,9.49%,1.15亿,37.98%,7.56,2947.18万,3.54亿,12.85%,6.76亿,9086.71万
2018,,,,,8.02,22.94%,8349.77万,75.19%,6.20,3091.00万,2.51亿,10.37%,5.34亿,1.04亿
2017,,,,,6.52,11.37%,4766.18万,-11.30%,5.37,2510.99万,1.89亿,7.33%,4.60亿,6011.07万
2016,,,,,5.86,2.83%,5373.37万,47.98%,4.80,2993.42万,1.46亿,9.15%,4.07亿,7027.18万
2015,,,,,5.7,-6.96%,3631.14万,-2.26%,4.17,2679.91万,9798.92万,6.33%,3.53亿,8453.41万
2014,,,,,6.12,-0.56%,3715.04万,44.11%,3.74,3890.03万,6536.63万,6.07%,3.17亿,1.04亿
2013,,,,,6.16,False,2577.94万,False,3.33,1157.72万,3197.90万,4.17%,2.80亿,8715.14万
