报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,81.179,3.9312,20.65,2.2967,26.51,24.30%,2.29亿,44.63%,6.80,9.13亿,13.14亿,8.64%,26.75亿,5.00亿
2024,56.609,3.9312,14.4,1.792,31.59,21.24%,2.38亿,-24.63%,6.51,9.32亿,12.03亿,7.62%,25.60亿,4.82亿
2023,62.139,3.9106,15.89,2.3845,26.06,-3.30%,3.15亿,25.90%,6.24,9.99亿,10.92亿,12.10%,24.39亿,3.15亿
2022,58.116,3.9109,14.86,2.1572,26.94,5.43%,2.50亿,-6.48%,5.69,9.53亿,9.01亿,9.29%,22.25亿,2.76亿
2021,73.024,3.9113,18.67,2.857,25.56,67.74%,2.68亿,33.00%,5.32,9.34亿,7.99亿,10.47%,20.82亿,3.70亿
2020,52.315,3.309,15.81,3.4327,15.24,49.66%,2.01亿,52.98%,3.17,2.99亿,6.19亿,13.19%,10.49亿,2.48亿
2019,30.178,3.309,9.12,2.9644,10.18,16.94%,1.32亿,102.00%,2.69,1.58亿,4.73亿,12.93%,8.93亿,1.39亿
2018,17.802,3.309,5.38,2.0439,8.71,19.55%,6513.15万,25.24%,2.29,1.43亿,3.46亿,7.48%,7.60亿,1.02亿
2017,,,8.92,,7.28,11.61%,5200.52万,-42.63%,2.26,1.57亿,3.17亿,7.08%,7.48亿,8163.55万
2016,,,12.12,,6.52,7.64%,9064.42万,1.51%,2.20,1.29亿,3.01亿,13.92%,7.30亿,7165.85万
2015,,,12.98,,6.06,10.31%,8929.92万,11.53%,1.98,1.27亿,2.64亿,14.73%,6.62亿,6654.22万
2014,,,6.81,,5.49,18.26%,8006.55万,14.22%,3.61,1.48亿,2.14亿,14.48%,6.05亿,7076.82万
2013,,,5.14,,4.65,24.90%,7009.77万,14.04%,3.31,1.70亿,1.74亿,15.11%,5.57亿,5767.14万
2012,,,3.09,,3.72,9.56%,6146.66万,22.23%,4.86,1.83亿,1.37亿,16.69%,5.12亿,4709.34万
2011,,,3.24,,3.4,67.58%,5028.65万,17.45%,4.46,2.00亿,1.02亿,14.84%,4.74亿,3910.19万
2010,,,5.55,,2.03,19.46%,4281.47万,20.97%,4.11,2.64亿,7184.15万,21.13%,4.20亿,2600.27万
