报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,57.373,0.9532,60.19,4.6721,3.07,33.28%,672.45万,-42.98%,11.82,7.34亿,4.43亿,2.19%,11.55亿,3.94亿
2025,57.754,0.9532,60.59,4.3654,13.23,66.98%,7043.83万,132.95%,11.74,7.77亿,4.36亿,5.45%,11.46亿,3.54亿
2024,38.633,0.9532,40.53,4.8779,7.92,14.46%,3023.76万,-52.89%,11.70,7.48亿,3.89亿,3.87%,11.45亿,2.71亿
2023,46.823,0.9593,48.81,6.7663,6.92,-1.12%,6419.00万,-24.85%,11.42,8.22亿,3.82亿,9.20%,11.31亿,2.10亿
2022,60.382,0.9539,63.3,8.626,7.0,37.53%,8542.09万,17.01%,10.74,3.80亿,3.49亿,12.32%,10.34亿,1.78亿
2021,64.97,0.9539,68.11,12.7642,5.09,25.76%,7300.38万,-47.23%,9.90,5.06亿,3.01亿,14.43%,9.52亿,1.42亿
2020,,,,,4.05,21.98%,1.38亿,251.58%,8.24,3.27亿,2.33亿,32.40%,5.97亿,9524.69万
2019,,,,,3.32,-10.94%,3935.04万,405.87%,6.33,3.06亿,1.03亿,9.64%,4.99亿,9072.58万
2018,,,,,3.73,-10.03%,-1286.49万,-118.05%,4.98,1.66亿,8085.84万,-10.52%,3.51亿,8049.56万
2017,,,,,4.14,27.33%,7127.86万,24.31%,5.26,1.80亿,9842.29万,19.91%,3.71亿,8121.92万
2016,,,,,3.25,50.69%,5734.13万,106.22%,4.17,1.33亿,3144.32万,19.64%,2.89亿,8186.24万
2015,,,,,2.16,34.89%,2780.55万,97.60%,2.58,6068.35万,9935.19万,12.78%,1.51亿,6165.72万
2014,,,,,1.6,False,1407.16万,False,2.14,4565.56万,7561.30万,8.52%,1.26亿,4391.16万
