报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,45.207,0.8557,52.83,4.8505,2.33,-22.69%,-29.82万,82.01%,11.87,3.35亿,2.27亿,-0.19%,10.28亿,832.27万
2025,47.158,0.8557,55.11,3.8528,12.24,3.49%,-853.69万,-199.35%,11.87,3.84亿,2.27亿,-0.54%,10.28亿,471.79万
2024,22.174,0.8005,27.7,1.876,11.82,20.63%,859.24万,-57.29%,10.09,4.16亿,2.44亿,0.72%,8.58亿,634.45万
2023,28.326,0.8004,35.39,2.8904,9.8,21.82%,2011.57万,29.00%,10.10,4.24亿,2.45亿,2.04%,8.56亿,1333.51万
2022,33.913,0.8004,42.37,4.2128,8.05,-12.79%,1559.36万,-67.19%,9.95,3.22亿,2.34亿,1.95%,7.97亿,940.90万
2021,67.466,0.8004,84.29,7.3094,9.23,6.38%,4752.99万,-25.30%,10.15,3.88亿,2.52亿,5.15%,8.13亿,1382.30万
2020,,,,,8.67,-5.70%,6362.57万,-5.62%,8.17,1.60亿,2.09亿,7.34%,4.91亿,1214.67万
2019,,,,,9.2,10.94%,6741.20万,49.05%,7.41,1.81亿,1.69亿,7.33%,4.45亿,1108.70万
2018,,,,,8.29,5.68%,4522.92万,-51.70%,6.62,8680.68万,1.55亿,5.45%,3.75亿,675.80万
2017,,,,,7.85,9.72%,9364.55万,30.81%,6.21,1.54亿,1.36亿,11.94%,3.52亿,1188.72万
2016,,,,,7.15,36.12%,7158.62万,84.65%,3.53,6165.70万,5175.03万,10.01%,1.83亿,4.64万
2015,,,,,5.25,15.30%,3876.87万,85.31%,2.50,7711.30万,5915.90万,7.37%,1.30亿,2.90万
2014,,,,,4.56,False,2092.14万,False,3.49,3647.74万,2379.82万,4.65%,4852.93万,12.91万
