报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,44.184,5.8522,7.55,18.23,5.73%,1198.05万,38.68%,3.74,2.4237,377.5,2.0187,PS；PE,5.30亿,8.04亿,0.66%,21.94亿,6.90亿,,,黄少群
2026-03-31,44.184,5.8522,7.55,18.23,5.73%,1198.05万,38.68%,3.74,0.6059,377.5,2.0187,PS；PE,5.30亿,8.04亿,0.66%,21.94亿,6.90亿,,,黄少群
2025,53.899,5.8522,9.21,73.31,-6.21%,-7548.95万,-222.20%,3.71,0.7352,,2.4825,PS；PE,7.10亿,7.92亿,-1.01%,21.76亿,6.47亿,,,黄少群
2024,42.077,5.8522,7.19,78.16,10.22%,6177.34万,85.24%,3.93,0.5383,65.3636,1.8295,PS；PE,5.93亿,8.67亿,0.81%,23.06亿,6.20亿,0.053000000000000005,,黄少群
2023,56.883,5.8522,9.72,70.92,14.69%,3334.78万,-62.56%,4.01,0.8021,162.0,2.4239,PS；PE,5.60亿,9.16亿,0.49%,23.54亿,5.62亿,,,黄少群
2022,40.263,5.8522,6.88,61.83,14.93%,8906.37万,-52.39%,3.95,0.6512,45.8667,1.7418,PS；PE,9.91亿,8.88亿,1.40%,23.16亿,5.08亿,,,黄少群
2021,61.565,5.8522,10.52,53.8,-4.71%,1.87亿,221.49%,3.8,1.1443,30.0571,2.7684,PS；PE,8.31亿,8.20亿,3.74%,23.06亿,4.54亿,,,黄少群
2020,33.767,5.8522,5.77,56.46,69.15%,5818.76万,51.03%,3.45,0.5981,57.7,1.6725,PS；PE,7.43亿,6.45亿,1.15%,20.89亿,7.13亿,,,黄少群
2019,29.495,5.8522,5.04,33.38,-0.52%,3852.72万,-45.41%,3.32,0.8836,72.0,1.5181,PS；PE,12.17亿,5.67亿,1.04%,20.00亿,3.95亿,,,黄少群
2018,35.055,5.8522,5.99,33.55,-1.18%,7057.76万,-23.51%,3.01,1.0449,49.9167,1.99,PS；PE,8.15亿,5.31亿,1.89%,18.17亿,3.49亿,,,黄少群
2017,,,17.99,33.95,15.93%,9226.53万,-4.67%,2.9,,112.4375,6.2034,PS；PE,4.09亿,4.64亿,2.50%,17.22亿,3.24亿,0.05,,黄少群
2016,,,15.7,29.28,16.50%,9678.96万,6.60%,2.98,,92.3529,5.2685,PS；PE,4.39亿,4.12亿,3.10%,18.11亿,3.26亿,0.1,,黄少群
2015,,,19.57,25.14,14.36%,9079.34万,17.11%,7.36,,122.3125,2.659,PS；PE,8.21亿,3.49亿,3.85%,17.98亿,3.24亿,0.04,,黄少群
2014,,,6.54,21.98,-1.87%,7752.82万,59.50%,5.53,,16.7692,1.1826,PS；PE,2.64亿,2.73亿,3.71%,11.38亿,2.65亿,0.025,,黄少群
2013,,,4.25,22.4,45.00%,4860.75万,-24.41%,5.15,,17.7083,0.8252,PS；PE,4.87亿,2.06亿,2.14%,10.30亿,2.38亿,0.3,,黄少群
2012,,,3.26,15.45,20.58%,6430.16万,-21.85%,5.2,,10.1875,0.6269,PS；PE,4.58亿,2.22亿,4.17%,10.42亿,2.67亿,0.15,,黄少群
2011,,,3.86,12.81,10.04%,8227.86万,12.87%,5.01,,8.3913,0.7705,PS；PE,4.20亿,1.97亿,6.42%,10.03亿,1.98亿,0.15,,黄少群
2010,,,,11.64,31.99%,7289.44万,27.26%,2.53,,,,PS；PE,1.23亿,1.52亿,6.26%,3.79亿,1.41亿,,,黄少群
