报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,36.664,6.8918,5.32,1.32,-17.62%,611.56万,3.57%,0.57,27.7758,597.7528,9.3333,PE；PB,4762.21万,-11.29亿,4.61%,4.05亿,2.33亿,,20%: 最新年度营业收入下滑,万胜实业控股(深圳)有限公司
2026-03-31,36.664,6.8918,5.32,1.32,-17.62%,611.56万,3.57%,0.57,6.9439,597.7528,9.3333,PE；PB,4762.21万,-11.29亿,4.61%,4.05亿,2.33亿,,,万胜实业控股(深圳)有限公司
2025,54.238,6.8918,7.87,7.36,26.90%,4112.92万,144.16%,0.56,7.3693,131.1667,14.0536,PE；PB,7547.46万,-11.35亿,5.63%,3.94亿,1.85亿,,,万胜实业控股(深圳)有限公司
2024,39.972,6.8918,5.8,5.8,2.00%,1684.52万,-5.90%,0.5,6.8917,290.0,11.6,PE；PB,8097.44万,-11.76亿,2.73%,3.68亿,8434.97万,,,万胜实业控股(深圳)有限公司
2023,29.979,6.8918,4.35,5.68,27.82%,1790.19万,335.05%,0.45,5.278,145.0,9.6667,PE；PB,5414.87万,-11.93亿,3.17%,3.09亿,8191.60万,,,万胜实业控股(深圳)有限公司
2022,26.244,5.5135,4.76,4.45,169.15%,-761.64万,-283.37%,0.42,5.8975,,11.3333,PE；PB,5469.95万,-12.11亿,-1.79%,3.05亿,4820.69万,,,万胜实业控股(深圳)有限公司
2021,19.683,5.5135,3.57,1.65,40.21%,-198.67万,-152.48%,0.02,11.9291,,178.5,PE；PB,3324.70万,-12.03亿,-0.99%,2400.27万,824.86万,,,万胜实业控股(深圳)有限公司
2020,13.288,5.5135,2.41,1.18,55.03%,378.58万,152.68%,0.02,11.261,349.2754,120.5,PE；PB,1988.80万,-12.01亿,3.71%,2564.23万,772.93万,,,万胜实业控股(深圳)有限公司
2019,24.921,5.5135,4.52,0.760227,-36.60%,-718.69万,-351.45%,0.01,32.781,,452.0,PE；PB,607.44万,-12.05亿,-10.28%,1144.16万,607.83万,,,万胜实业控股(深圳)有限公司
2018,24.039,5.5135,4.36,1.2,-12.79%,-159.20万,-204.08%,0.03,20.0325,,145.3333,PE；PB,1848.89万,-11.98亿,-1.57%,1698.05万,238.66万,,,万胜实业控股(深圳)有限公司
2017,,,6.2,1.37,-3.16%,152.96万,-41.25%,0.03,,2214.2857,206.6667,PE；PB,2798.57万,-11.96亿,1.15%,1886.10万,277.72万,,,万胜实业控股(深圳)有限公司
2016,,,12.6,1.42,-16.97%,260.36万,1981.84%,0.03,,2520.0,420.0,PE；PB,2401.53万,-11.97亿,2.74%,1728.18万,311.84万,,,万胜实业控股(深圳)有限公司
2015,,,13.9,1.71,-19.37%,-13.84万,-102.83%,0.02,,,695.0,PE；PB,2675.21万,-12.00亿,-0.06%,1339.02万,405.72万,,,万胜实业控股(深圳)有限公司
2014,,,6.89,2.12,-21.78%,488.57万,-99.69%,0.02,,774.1573,344.5,PE；PB,3016.39万,-12.00亿,2.73%,1349.61万,617.13万,,,万胜实业控股(深圳)有限公司
2013,,,4.4,2.71,-7.42%,15.75亿,3103.67%,0.01,,1.5401,440.0,PE；PB,2683.42万,-12.05亿,581.26%,769.88万,454.51万,,,万胜实业控股(深圳)有限公司
2012,,,4.19,2.93,-8.79%,-5244.32万,-232.03%,-3.1,,,,PE；PB,5239.54万,-27.80亿,-17.80%,-17.09亿,1761.22万,,,万胜实业控股(深圳)有限公司
2011,,,2.73,3.21,7.36%,3972.09万,-38.40%,-3.05,,37.9167,,PE；PB,2454.66万,-27.28亿,12.37%,-16.83亿,1431.04万,,,万胜实业控股(深圳)有限公司
2010,,,5.01,2.99,14.61%,6447.74万,160.97%,-3.19,,42.8571,,PE；PB,1775.68万,-27.67亿,21.56%,-17.56亿,2169.27万,,,万胜实业控股(深圳)有限公司
