报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,49.074,4.4898,10.93,0.2691,136.78,-10.97%,-2.88亿,-304.43%,3.29,5.23亿,2.96亿,-2.21%,15.02亿,11.25亿
2024,55.09,4.4898,12.27,0.2644,208.37,-4.80%,1.00亿,158.59%,3.93,2.84亿,6.15亿,0.82%,18.67亿,12.08亿
2023,56.841,4.4898,12.66,0.2597,218.88,16.96%,-1.71亿,-427.64%,3.91,4.88亿,5.50亿,-0.77%,18.18亿,9.84亿
2022,75.518,4.4898,16.82,0.4035,187.15,14.01%,5218.23万,-55.45%,4.36,3.52亿,7.44亿,0.26%,20.19亿,13.20亿
2021,,,,,164.14,14.05%,1.17亿,-18.75%,3.67,4.21亿,7.15亿,0.68%,15.31亿,5.46亿
2020,,,,,143.92,-7.47%,1.44亿,-61.67%,3.49,4.26亿,6.39亿,1.05%,14.68亿,3.36亿
2019,,,,,155.54,57.03%,3.76亿,136.52%,3.28,4.64亿,5.98亿,2.58%,14.40亿,4.02亿
2018,,,,,99.05,31.69%,1.59亿,101.97%,2.41,1.93亿,2.65亿,1.94%,10.87亿,2.78亿
2017,,,,,75.21,0.94%,7873.52万,-57.02%,2.12,3.18亿,1.39亿,1.17%,9.33亿,2.76亿
2016,,,,,74.51,17.13%,1.83亿,385.26%,5.09,2.16亿,2.26亿,2.97%,5.39亿,1.70亿
2015,,,,,63.61,5.54%,3775.34万,5843.04%,False,1.50亿,4873.03万,0.91%,3.76亿,1.74亿
2014,,,,,60.27,7.78%,63.53万,-95.52%,False,1.38亿,1841.12万,0.20%,3.06亿,1.82亿
2013,,,,,55.92,15.34%,1416.92万,-40.60%,False,1.60亿,4883.16万,0.40%,3.26亿,2.33亿
2012,,,,,48.49,12.34%,2385.57万,-52.95%,False,1.64亿,3607.93万,0.62%,3.09亿,2.10亿
2011,,,,,43.16,102.57%,5070.10万,119.38%,False,4243.14万,6732.44万,1.36%,2.23亿,1.75亿
2010,,,,,21.3,45.09%,2311.14万,100.54%,False,2578.39万,1811.17万,1.09%,7261.39万,6181.28万
