报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,55.113,2.612,21.1,5.0655,2.72,3.74%,-6264.99万,8.02%,1.60,2.73亿,-5.36亿,-23.78%,4.97亿,3.54亿
2025,60.311,2.612,23.09,4.0154,15.02,-15.85%,-2.25亿,39.07%,1.84,2.14亿,-4.73亿,-15.74%,5.60亿,3.57亿
2024,53.755,2.612,20.58,3.0115,17.85,-17.87%,-3.70亿,-49.19%,2.74,3.10亿,-2.48亿,-21.23%,7.78亿,3.58亿
2023,60.886,2.612,23.31,2.8006,21.74,-33.84%,-2.48亿,-33.54%,4.19,4.05亿,1.22亿,-13.31%,11.63亿,3.26亿
2022,38.108,2.6173,14.56,1.1601,32.85,-20.44%,-1.86亿,-226.45%,5.14,6.56亿,3.70亿,-5.75%,14.42亿,4.53亿
2021,57.205,2.6241,21.8,1.3854,41.29,23.88%,1.47亿,-0.19%,6.06,9.80亿,6.14亿,3.84%,16.89亿,6.06亿
2020,52.532,2.6253,20.01,1.5761,33.33,30.58%,1.47亿,49.87%,5.65,9.25亿,5.23亿,4.47%,15.19亿,5.48亿
2019,51.464,2.6257,19.6,2.0166,25.52,-1.21%,9815.77万,-39.48%,5.17,8.24亿,4.08亿,3.90%,13.89亿,4.74亿
2018,28.531,2.3776,12.0,1.1041,25.84,55.34%,1.62亿,237.74%,3.89,4.13亿,3.26亿,6.45%,9.46亿,2.19亿
2017,,,17.4,,16.63,10.74%,4802.51万,177.25%,2.78,4.52亿,2.02亿,2.47%,8.90亿,1.96亿
2016,,,20.99,,8.24,2.97%,1732.20万,9.74%,2.69,1.13亿,1.31亿,1.78%,5.90亿,7177.95万
2015,,,34.76,,8.0,13.11%,1578.46万,14.76%,2.63,1.54亿,1.19亿,1.88%,5.79亿,7561.68万
2014,,,18.53,,7.08,17.08%,1375.45万,32.52%,2.56,1.40亿,1.10亿,1.86%,5.11亿,7750.01万
2013,,,7.3,,6.04,12.46%,1037.91万,-4.30%,2.51,1.17亿,1.00亿,1.59%,5.01亿,7169.73万
2012,,,6.77,,5.38,9.76%,1084.58万,71.46%,2.47,1.24亿,9444.69万,1.86%,4.95亿,7818.68万
2011,,,8.88,,4.9,9.28%,632.54万,-59.18%,2.42,1.66亿,8449.16万,1.02%,4.85亿,7028.85万
2010,,,14.15,,4.48,36.03%,1549.70万,808.69%,2.41,1.86亿,8372.08万,3.33%,4.85亿,6128.68万
