报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,65.332,0.8548,76.43,20.23,122.53%,2686.34万,-28.53%,20.36,3.2295,246.5484,3.7539,PE；PB,6.96亿,8.50亿,1.17%,20.11亿,7.23亿,,20%: 最新年度净利润同比下降,时乾中
2026-03-31,65.332,0.8548,76.43,20.23,122.53%,2686.34万,-28.53%,20.36,0.8074,246.5484,3.7539,PE；PB,6.96亿,8.50亿,1.17%,20.11亿,7.23亿,,,时乾中
2025,32.465,0.8548,37.98,41.24,21.87%,1.11亿,-19.92%,20.25,0.7872,28.5564,1.8756,PE；PB,8.45亿,8.23亿,1.81%,19.98亿,5.72亿,0.31999999999999995,,时乾中
2024,22.458,0.8549,26.27,33.83,31.95%,1.39亿,2.62%,18.57,0.6638,15.7305,1.4146,PE；PB,4.01亿,7.39亿,3.70%,18.13亿,4.62亿,,,时乾中
2023,24.604,0.8549,28.78,25.64,50.01%,1.35亿,-9.27%,16.61,0.9596,17.6564,1.7327,PE；PB,3.35亿,6.00亿,5.28%,15.08亿,2.50亿,0.35872000000000004,,时乾中
2022,21.065,0.83,25.38,17.09,15.70%,1.49亿,6.79%,15.64,1.2326,13.7935,1.6228,PE；PB,3.48亿,4.95亿,8.71%,13.98亿,1.71亿,0.51,,时乾中
2021,,,,14.77,21.56%,1.40亿,5.27%,10.33,,,,PE；PB,1.65亿,3.99亿,9.46%,6.48亿,1.20亿,,,时乾中
2020,,,,12.15,25.63%,1.33亿,45.38%,8.9,,,,PE；PB,1.51亿,2.99亿,10.94%,5.59亿,9676.08万,,,时乾中
2019,,,,9.67,22.43%,9136.12万,40.51%,7.48,,,,PE；PB,1.38亿,2.14亿,9.50%,4.73亿,6755.08万,,,时乾中
2018,,,,7.9,False,6502.10万,False,5.88,,,,PE；PB,1.20亿,1.27亿,8.28%,3.68亿,5509.84万,,,时乾中
2016,,,,7.38,26.62%,6102.39万,13.81%,3.77,,,,PE；PB,7205.03万,3023.17万,8.31%,2.27亿,8112.20万,,,时乾中
2015,,,,5.83,22.04%,5361.90万,75.20%,7.84,,,,PE；PB,1.41亿,1.15亿,9.20%,1.88亿,4762.10万,,,时乾中
2014,,,,4.78,False,3060.38万,False,9.32,,,,PE；PB,5004.04万,6483.23万,6.41%,2.12亿,5639.64万,,,时乾中
