报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,87.648,4.389,19.97,7.94,23.52%,-3372.69万,54.59%,5.23,11.0388,,3.8184,PS；PE,16.81亿,4.67亿,-4.27%,23.29亿,False,,,成湘均
2026-03-31,87.648,4.389,19.97,7.94,23.52%,-3372.69万,54.59%,5.23,2.7597,,3.8184,PS；PE,16.81亿,4.67亿,-4.27%,23.29亿,False,,,成湘均
2025,97.085,4.389,22.12,32.43,25.53%,-1.76亿,-457.98%,5.31,2.9937,,4.1657,PS；PE,17.15亿,5.00亿,-5.24%,23.63亿,False,0.1,,成湘均
2024,88.702,4.389,20.21,25.83,-7.02%,4929.17万,41.46%,5.89,3.4341,183.7273,3.4312,PS；PE,20.23亿,7.22亿,2.18%,26.11亿,False,0.03,,成湘均
2023,86.683,4.389,19.75,27.78,7.59%,3484.43万,-39.48%,5.76,3.1203,246.875,3.4288,PS；PE,21.61亿,6.96亿,1.36%,25.47亿,37.03万,0.15,,成湘均
2022,62.85,4.389,14.32,25.82,24.71%,5757.72万,-61.77%,5.87,2.4342,110.1538,2.4395,PS；PE,22.16亿,7.27亿,2.23%,25.97亿,40.98万,0.04,,成湘均
2021,100.851,4.01,25.15,20.71,0.49%,1.51亿,-42.99%,5.78,4.8697,71.8571,4.3512,PS；PE,22.54亿,6.87亿,7.36%,25.54亿,78.33万,0.1,,成湘均
2020,132.41,4.01,33.02,20.61,9.47%,2.64亿,64.07%,3.59,6.4246,50.0303,9.1978,PS；PE,12.91亿,5.92亿,12.27%,14.48亿,63.81万,0.15,,成湘均
2019,66.446,4.01,16.57,18.82,-1.09%,1.61亿,15.57%,3.09,3.5306,41.425,5.3625,PS；PE,12.05亿,4.12亿,7.80%,12.55亿,False,0.11000000000000001,,成湘均
2018,69.253,4.01,17.27,19.03,14.17%,1.39亿,12.62%,2.78,3.6391,49.3429,6.2122,PS；PE,10.32亿,3.11亿,7.15%,11.18亿,4813.19万,0.034,,成湘均
2017,,,43.97,16.67,39.19%,1.24亿,60.22%,2.46,,133.2424,17.874,PS；PE,10.37亿,1.97亿,7.43%,9.88亿,2031.75万,,,成湘均
2016,,,,11.98,87.23%,7720.96万,161.14%,2.03,,,,PS；PE,7.45亿,8213.82万,6.45%,7.30亿,546.57万,,,成湘均
2015,,,,6.4,52.44%,2956.63万,-48.54%,5.54,,,,PS；PE,6.54亿,1268.24万,4.62%,6.53亿,396.75万,,,成湘均
2014,,,,4.2,84.80%,5745.57万,10.03%,9.12,,,,PS；PE,1.26亿,1.04亿,13.69%,1.37亿,False,,,成湘均
2013,,,,2.27,False,5221.93万,False,12.75,,,,PS；PE,1.02亿,1.13亿,23.00%,1.28亿,False,,,成湘均
