报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,30.424,8.4278,3.61,0.620192,-16.86%,1006.73万,-58.50%,1.22,49.0558,361.0,2.959,PS；PE,7.74亿,5308.86万,15.89%,11.79亿,4627.13万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,湖南佳创投资有限公司
2026-03-31,30.424,8.4278,3.61,0.620192,-16.86%,1006.73万,-58.50%,1.22,12.2639,361.0,2.959,PS；PE,7.74亿,5308.86万,15.89%,11.79亿,4627.13万,,,湖南佳创投资有限公司
2025,36.671,8.3534,4.39,5.78,25.41%,6771.28万,106.43%,1.21,6.3445,54.875,3.6281,PS；PE,8.07亿,-23.42亿,13.01%,11.67亿,2891.14万,,,湖南佳创投资有限公司
2024,30.323,8.3534,3.63,4.61,2.90%,3280.12万,154.83%,1.12,6.5777,90.75,3.2411,PS；PE,6.89亿,-24.06亿,6.40%,10.70亿,2662.51万,,,湖南佳创投资有限公司
2023,31.492,8.3534,3.77,4.48,-26.07%,-5982.62万,81.83%,1.17,7.0295,,3.2222,PS；PE,5.97亿,-23.79亿,-12.05%,11.06亿,1080.05万,,,湖南佳创投资有限公司
2022,30.903,8.4434,3.66,6.06,19.86%,-3.29亿,51.45%,1.3,5.0995,,2.8154,PS；PE,6.19亿,-22.91亿,-50.27%,12.13亿,1076.47万,,,湖南佳创投资有限公司
2021,45.736,8.5169,5.37,5.05,-40.37%,-6.78亿,26.56%,1.77,9.0566,,3.0339,PS；PE,5.36亿,-19.80亿,-137.07%,15.98亿,933.28万,,,湖南佳创投资有限公司
2020,29.404,8.4493,3.48,8.48,-31.62%,-9.23亿,-3052.52%,2.78,3.4675,,1.2518,PS；PE,4.35亿,-13.02亿,-108.96%,24.50亿,1889.76万,,,湖南佳创投资有限公司
2019,33.29,8.4493,3.94,12.4,10.08%,3127.77万,102.88%,3.78,2.6847,98.5,1.0423,PS；PE,5.22亿,-4.31亿,2.84%,32.72亿,4772.72万,,,湖南佳创投资有限公司
2018,37.599,8.4493,4.45,11.26,20.28%,-10.86亿,-910.11%,3.63,3.3392,,1.2259,PS；PE,5.73亿,-4.65亿,-96.61%,31.63亿,3812.77万,0.016,,湖南佳创投资有限公司
2017,,,8.19,9.36,20.01%,1.34亿,-44.98%,4.94,,51.1875,1.6579,PS；PE,9.85亿,6.34亿,14.69%,42.74亿,3692.15万,0.045,,湖南佳创投资有限公司
2016,,,15.95,7.8,43.30%,2.44亿,38.22%,6.68,,46.9118,2.3877,PS；PE,14.83亿,5.76亿,32.88%,44.37亿,2277.93万,0.04,,湖南佳创投资有限公司
2015,,,11.19,5.44,5.53%,1.76亿,49.01%,4.57,,31.9714,2.4486,PS；PE,4.98亿,3.51亿,32.52%,19.39亿,2131.52万,0.034999999999999996,,湖南佳创投资有限公司
2014,,,9.43,5.16,57.27%,1.18亿,481.86%,5.01,,28.5758,1.8822,PS；PE,4.96亿,1.92亿,23.08%,17.74亿,4023.03万,0.05,,湖南佳创投资有限公司
2013,,,8.9,3.28,17.16%,2032.40万,6.96%,3.53,,98.8889,2.5212,PS；PE,3.55亿,8339.23万,6.22%,5.46亿,6005.16万,0.08,,湖南佳创投资有限公司
2012,,,3.47,2.8,0.83%,1900.10万,-42.74%,4.15,,28.9167,0.8361,PS；PE,3.88亿,7475.34万,7.24%,5.34亿,5271.52万,0.15,,湖南佳创投资有限公司
2011,,,5.4,2.78,29.82%,3318.22万,7.63%,5.35,,20.7692,1.0093,PS；PE,4.03亿,7277.80万,11.96%,5.28亿,2907.32万,0.15,,湖南佳创投资有限公司
2010,,,4.65,2.14,62.59%,3082.97万,52.38%,6.67,,11.0714,0.6972,PS；PE,4.51亿,5414.13万,14.67%,5.02亿,1972.27万,,,湖南佳创投资有限公司
