报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,91.704,6.4854,14.14,5.9859,3.83,3.27%,-5080.11万,-38.51%,1.59,2.23亿,1.07亿,-12.88%,11.35亿,2.78亿
2025,75.101,6.4854,11.58,4.5242,16.6,-18.53%,-2.30亿,-268.31%,1.67,1.35亿,1.58亿,-14.01%,11.83亿,2.73亿
2024,23.347,6.4854,3.6,1.1461,20.37,-21.33%,-6254.23万,64.59%,2.02,3.19亿,3.88亿,-2.97%,13.97亿,3.34亿
2023,34.541,6.0918,5.67,1.3341,25.89,-14.79%,-1.77亿,-1458.88%,2.09,3.24亿,4.50亿,-6.87%,13.27亿,3.19亿
2022,35.698,6.0918,5.86,1.1747,30.39,2.04%,1299.92万,-95.66%,2.35,4.08亿,6.27亿,0.44%,14.59亿,2.29亿
2021,36.003,6.0918,5.91,1.209,29.78,34.94%,3.00亿,318.71%,2.19,5.23亿,6.17亿,10.19%,13.62亿,1.94亿
2020,28.449,6.0918,4.67,1.289,22.07,-4.83%,7153.68万,15.36%,1.75,1.79亿,3.17亿,3.42%,10.95亿,1.93亿
2019,25.342,6.0918,4.16,1.0928,23.19,12.07%,6201.33万,-38.05%,1.63,1.06亿,2.42亿,2.79%,10.50亿,1.09亿
2018,23.941,6.0918,3.93,1.1571,20.69,19.75%,1.00亿,48.25%,1.53,1.24亿,1.80亿,4.97%,9.56亿,1.03亿
2017,,,8.78,,17.28,12.65%,6752.36万,16.27%,1.40,1.30亿,1.04亿,2.45%,8.76亿,9237.15万
2016,,,12.15,,15.34,-5.30%,5807.48万,313.10%,1.32,4566.72万,3656.22万,3.54%,8.47亿,9107.51万
2015,,,8.44,,16.2,-21.06%,1405.81万,109.55%,1.23,1.73亿,-2151.25万,0.40%,7.96亿,9468.80万
2014,,,5.44,,20.52,2.33%,-1.47亿,15.22%,1.21,2.20亿,-2843.89万,-7.13%,7.95亿,1.36亿
2013,,,5.29,,20.06,-7.69%,-1.74亿,-1186.12%,1.45,8245.62万,1.19亿,-9.53%,9.42亿,1.53亿
2012,,,5.72,,21.73,-16.02%,1599.43万,113.80%,1.74,3.39亿,2.93亿,0.20%,11.30亿,1.94亿
2011,,,5.0,,25.87,-4.27%,-1.16亿,-242.41%,1.70,3.24亿,2.82亿,-4.48%,11.18亿,1.67亿
2010,,,8.45,,27.03,18.33%,8137.20万,1335.65%,1.89,7.75亿,3.98亿,3.08%,11.77亿,1.05亿
