报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,414.577,10.2669,40.38,14.2761,7.26,45.09%,-2056.40万,91.24%,5.74,45.61亿,-112.37亿,-5.98%,60.90亿,5.62亿
2025,350.717,10.2669,34.16,14.0399,24.98,28.23%,-8.75亿,31.68%,5.87,32.15亿,-112.16亿,-40.40%,60.57亿,5.73亿
2024,269.389,9.8569,27.33,13.829,19.48,29.67%,-12.81亿,43.90%,5.95,29.33亿,-103.41亿,-70.84%,59.32亿,5.84亿
2023,412.314,9.8569,41.83,27.4327,15.03,3.38%,-22.83亿,4.38%,7.26,37.88亿,-90.60亿,-168.76%,73.21亿,5.38亿
2022,615.277,9.8287,62.6,42.3453,14.53,-63.89%,-23.88亿,-231.26%,9.65,60.31亿,-67.77亿,-177.78%,97.76亿,5.99亿
2021,610.027,9.1076,66.98,15.156,40.25,152.36%,-7.21亿,56.80%,8.72,35.07亿,-43.89亿,-18.15%,83.16亿,4.85亿
2020,707.598,8.725,81.1,44.3635,15.95,105.77%,-16.69亿,-123.25%,6.68,33.85亿,-36.68亿,-104.62%,58.28亿,3.43亿
2019,,,,,7.75,26375.48%,-7.47亿,-3.39%,3.80,12.21亿,-19.99亿,-96.47%,29.78亿,1.81亿
2018,,,,,0.029276,-94.63%,-7.23亿,-127.80%,4.36,27.64亿,-12.42亿,-24691.24%,33.14亿,4846.75万
2017,,,,,0.544998,817.65%,-3.17亿,-134.51%,1.92,4.00亿,-5.19亿,-582.70%,11.19亿,3060.16万
2016,,,,,0.059391,105.73%,-1.35亿,-133.43%,2.05,2.54亿,-2.02亿,-2294.45%,11.27亿,708.63万
2015,,,,,0.028868,-50.24%,-5797.03万,-129.55%,22.03,4.80亿,-6670.27万,-2008.12%,6.07亿,False
2014,,,,,0.058019,False,-2525.40万,-1999.45%,8.32,2.65亿,-3140.29万,-16377.11%,3.15亿,False
2013,,,,,0.0,False,-120.29万,False,6.38,8195.50万,-120.29万,False,8576.13万,False
