报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,49.751,8.6523,5.75,1.6584,7.5,-19.80%,2667.09万,-56.82%,4.48,11.38亿,11.32亿,4.26%,41.94亿,5907.16万
2025,45.159,8.6512,5.22,1.7572,25.7,-33.14%,-2.80亿,-324.57%,4.48,12.96亿,11.05亿,-10.80%,41.71亿,5451.08万
2024,50.09,8.6511,5.79,1.3031,38.44,-15.00%,1.25亿,-48.00%,4.81,11.08亿,13.85亿,3.24%,44.39亿,7405.54万
2023,69.631,8.8477,7.87,1.5398,45.22,17.70%,2.40亿,-34.38%,4.68,15.33亿,13.09亿,6.37%,44.20亿,1.54亿
2022,103.888,8.819,11.78,2.704,38.42,87.23%,3.66亿,79.37%,4.47,17.42亿,11.72亿,9.44%,41.73亿,1.15亿
2021,96.426,8.8141,10.94,4.6991,20.52,21.16%,2.04亿,265.38%,4.04,9.24亿,8.66亿,9.40%,37.68亿,1.14亿
2020,41.457,8.802,4.71,2.4473,16.94,-6.28%,5581.33万,18.33%,3.93,13.22亿,6.85亿,3.17%,36.47亿,7619.33万
2019,34.856,8.802,3.96,1.9289,18.07,-8.46%,4716.86万,-44.11%,3.86,2.79亿,6.48亿,0.59%,35.36亿,6.19亿
2018,31.423,8.802,3.57,1.5918,19.74,-0.49%,8439.55万,-6.41%,3.94,2.19亿,6.21亿,0.98%,35.97亿,6.61亿
2017,,,6.34,,19.84,17.51%,9017.23万,54.48%,3.92,5.51亿,5.61亿,3.74%,36.70亿,6.46亿
2016,,,9.04,,16.88,77.07%,5837.26万,-58.44%,3.69,7.06亿,4.77亿,2.88%,35.71亿,4.52亿
2015,,,11.69,,9.53,112.94%,1.40亿,0.26%,5.83,1.03亿,4.54亿,14.55%,23.57亿,4646.92万
2014,,,6.25,,4.48,37.56%,1.40亿,20.71%,4.20,9921.60万,3.69亿,30.96%,13.92亿,7258.70万
2013,,,6.67,,3.26,26.47%,1.16亿,28.22%,3.94,2.19亿,2.61亿,34.60%,12.81亿,3812.43万
2012,,,4.53,,2.57,40.58%,9050.18万,75.55%,3.64,3.58亿,1.71亿,35.06%,11.65亿,580.24万
2011,,,,,1.83,103.37%,5155.26万,73.51%,1.93,6617.64万,8371.85万,28.00%,4.65亿,87.05万
2010,,,,,0.900196,82.30%,2971.16万,168.07%,1.72,6118.67万,3321.28万,33.01%,4.14亿,66.47万
