报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,55.918,4.2849,13.05,5.3767,2.6,20.94%,3248.41万,-39.49%,5.02,12.65亿,9.62亿,12.59%,21.43亿,1.83亿
2025,55.618,4.2849,12.98,5.3582,10.38,-9.60%,1.84亿,-46.66%,4.94,15.74亿,9.30亿,17.23%,21.09亿,1.83亿
2024,62.602,4.2849,14.61,5.4531,11.48,0.20%,3.45亿,5.12%,4.79,17.97亿,8.80亿,29.87%,20.49亿,1.73亿
2023,93.599,4.2642,21.95,8.1675,11.46,16.55%,3.29亿,30.66%,4.20,13.10亿,6.82亿,28.58%,17.98亿,1.44亿
2022,71.901,4.222,17.03,7.3144,9.83,26.34%,2.51亿,32.12%,3.41,9.32亿,4.74亿,25.55%,14.43亿,1.42亿
2021,92.968,4.222,22.02,11.9496,7.78,40.50%,1.90亿,32.23%,2.97,8.09亿,3.11亿,24.44%,12.58亿,1.13亿
2020,83.764,4.222,19.84,15.1199,5.54,31.04%,1.44亿,43.15%,2.71,8.45亿,2.03亿,26.00%,11.44亿,7255.12万
2019,63.921,4.222,15.14,15.1113,4.23,30.68%,1.01亿,23.93%,2.49,8.20亿,1.21亿,23.79%,10.50亿,4607.26万
2018,,,,,3.23,28.94%,8114.40万,70.52%,1.76,5.17亿,9156.48万,25.09%,6.68亿,3863.02万
2017,,,,,2.51,43.71%,4758.55万,381.67%,1.55,4.97亿,1893.89万,18.97%,5.87亿,3833.14万
2016,,,,,1.75,False,987.93万,False,7.18,4.11亿,4528.65万,5.66%,3.71亿,2553.81万
