报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,117.054,4.981,23.5,0.6879,127.62,28.66%,6.54亿,201.81%,11.26,13.09亿,19.33亿,6.95%,72.21亿,37.76亿
2024,66.745,4.981,13.4,0.4854,137.5,-10.19%,2.72亿,137.69%,10.38,21.80亿,13.83亿,3.27%,69.01亿,27.42亿
2023,82.588,5.4085,15.27,0.5394,153.11,-21.08%,-7.23亿,-179.85%,10.42,30.13亿,11.70亿,-5.19%,75.37亿,25.15亿
2022,112.299,4.6062,24.38,0.5788,194.01,105.12%,9.05亿,45.96%,11.83,29.88亿,24.40亿,6.06%,73.11亿,46.59亿
2021,86.561,4.5994,18.82,0.9152,94.58,61.65%,6.20亿,189.64%,9.81,17.75亿,18.14亿,8.07%,53.66亿,31.88亿
2020,53.721,4.3358,12.39,0.9182,58.51,33.84%,2.14亿,147.64%,8.45,13.15亿,12.94亿,4.88%,43.77亿,12.69亿
2019,37.675,3.3699,11.18,0.8617,43.72,30.34%,8644.52万,-57.11%,7.40,15.72亿,11.01亿,2.03%,30.72亿,10.81亿
2018,35.419,3.4024,10.41,1.056,33.54,2.22%,2.02亿,-63.21%,7.24,8.16亿,10.61亿,6.11%,28.27亿,9.10亿
2017,,,31.17,,32.81,66.94%,5.48亿,516.06%,9.75,4.07亿,10.45亿,17.26%,26.14亿,6.96亿
2016,,,,,19.65,13.74%,8891.50万,-10.77%,7.83,1.94亿,5.43亿,5.23%,14.56亿,3.75亿
2015,,,,,17.28,-5.25%,9964.63万,-37.95%,7.48,5.04亿,4.94亿,6.47%,14.47亿,2.71亿
2014,,,,,18.24,-4.98%,1.61亿,265.48%,7.17,1.79亿,4.41亿,9.43%,13.79亿,3.49亿
2013,,,,,19.19,70.02%,4393.77万,-61.35%,6.35,2.69亿,2.97亿,2.49%,12.03亿,4.05亿
2012,,,,,11.29,-11.66%,1.14亿,-5.96%,6.36,1.94亿,3.04亿,10.02%,12.01亿,3.68亿
2011,,,,,12.78,False,1.21亿,False,5.91,2.50亿,2.34亿,9.45%,11.21亿,1.84亿
