报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,58.94,1.4432,40.84,15.4236,0.955355,1.89%,1070.58万,91.10%,13.05,13.34亿,3.39亿,11.21%,18.84亿,4734.13万
2025,27.175,1.4432,18.83,5.318,5.11,-14.05%,4266.95万,-47.13%,12.98,13.48亿,3.29亿,8.35%,18.73亿,4523.84万
2024,24.91,1.4432,17.26,4.1866,5.95,-19.16%,8070.75万,-29.70%,13.34,15.64亿,3.57亿,13.57%,19.25亿,6360.86万
2023,32.227,1.4432,22.33,4.3787,7.36,11.22%,1.15亿,6.52%,13.24,16.72亿,3.55亿,15.60%,19.11亿,9781.32万
2022,,,,,6.62,12.31%,1.08亿,-11.87%,6.41,6.17亿,2.52亿,16.29%,6.94亿,1.31亿
2021,,,,,5.89,23.73%,1.22亿,44.17%,5.08,5.07亿,1.44亿,20.76%,5.50亿,8620.65万
2020,,,,,4.76,-2.23%,8482.81万,-8.45%,4.31,5.01亿,8804.05万,17.82%,4.67亿,5126.97万
2019,,,,,4.87,0.05%,9265.62万,9.21%,4.21,4.45亿,8514.08万,19.03%,4.44亿,45.29万
2018,,,,,4.87,28.64%,8484.49万,18.85%,4.05,4.15亿,6623.42万,17.43%,4.13亿,129.36万
2017,,,,,3.78,21.30%,7138.71万,0.45%,3.63,7947.58万,5749.18万,18.87%,3.70亿,65.71万
2016,,,,,3.12,14.66%,7106.91万,8.32%,3.06,2.18亿,5400.76万,22.78%,3.06亿,109.69万
2015,,,,,2.72,2.25%,6560.80万,18.34%,2.70,5211.56万,3523.61万,24.11%,2.70亿,93.55万
2014,,,,,2.66,False,5544.22万,False,4.37,4008.57万,5176.26万,20.84%,1.57亿,200.77万
