报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,36.571,1.9147,19.1,0.290307,-33.23%,-2158.49万,-43.72%,1.34,125.9735,,14.2537,PS；PE,2.01亿,-2.53亿,-82.34%,2.85亿,4975.20万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,何开文
2026-03-31,36.571,1.9147,19.1,0.290307,-33.23%,-2158.49万,-43.72%,1.34,31.4934,,14.2537,PS；PE,2.01亿,-2.53亿,-82.34%,2.85亿,4975.20万,,,何开文
2025,51.697,1.9147,27.0,2.25,37.95%,-3855.34万,36.33%,1.45,22.9764,,18.6207,PS；PE,2.45亿,-2.31亿,-14.17%,3.09亿,5600.69万,,,何开文
2024,29.793,1.9147,15.56,1.63,2.34%,-6055.25万,-50.80%,1.67,18.2779,,9.3174,PS；PE,2.41亿,-1.93亿,-37.21%,3.20亿,2868.63万,,,何开文
2023,24.258,1.9237,12.61,1.59,-11.05%,-4015.40万,34.04%,2.01,15.2566,,6.2736,PS；PE,2.83亿,-1.32亿,-25.25%,3.84亿,5916.25万,,,何开文
2022,17.82,1.9348,9.21,1.79,23.00%,-6087.34万,28.77%,2.18,9.9553,,4.2248,PS；PE,3.21亿,-9194.15万,-34.05%,4.20亿,6762.30万,,,何开文
2021,22.19,1.656,13.4,1.45,-46.27%,-8545.86万,37.06%,2.49,15.3034,,5.3815,PS；PE,3.83亿,-3106.81万,-58.80%,4.83亿,8543.01万,,,何开文
2020,15.786,1.6325,9.67,2.7,-3.76%,-1.36亿,-1614.69%,1.7,5.8467,,5.6882,PS；PE,8732.74万,5437.47万,-50.19%,2.81亿,7338.30万,0.0060479999999999996,,何开文
2019,16.341,1.6325,10.01,2.81,-56.82%,896.36万,-60.08%,2.56,5.8153,182.0,3.9102,PS；PE,8620.98万,1.91亿,1.93%,4.18亿,8333.18万,0.014000000000000002,,何开文
2018,10.84,1.0,10.84,6.51,-18.46%,2245.49万,-72.16%,2.42,1.6651,77.4286,4.4793,PS；PE,1.52亿,1.85亿,3.13%,3.94亿,9109.46万,0.12,,何开文
2017,,,18.06,7.98,47.91%,8066.79万,89.37%,3.8,,35.8333,4.7526,PS；PE,1.46亿,1.74亿,10.13%,3.80亿,2.03亿,0.04,,何开文
2016,,,,5.4,33.73%,4259.73万,49.88%,3.03,,,,PS；PE,1.94亿,1.01亿,7.97%,3.05亿,1.76亿,,,何开文
2015,,,,4.04,39.91%,2842.07万,15.83%,2.3,,,,PS；PE,7815.80万,6161.75万,7.23%,1.72亿,1.61亿,,,何开文
2014,,,,2.88,28.44%,2453.71万,44.92%,1.96,,,,PS；PE,4931.32万,6321.62万,8.51%,1.47亿,1.73亿,,,何开文
2013,,,,2.25,21.40%,1693.15万,7.14%,1.63,,,,PS；PE,6453.01万,4063.97万,7.54%,1.22亿,1.00亿,,,何开文
2012,,,,1.85,False,1580.28万,False,1.54,,,,PS；PE,6475.24万,3432.35万,8.54%,1.15亿,7764.71万,,,何开文
