报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-11,40.153,0.4503,89.17,1.35,27.59%,-1289.81万,-281.90%,16.34,29.743,,5.4572,PE；PB,2.12亿,2.32亿,-9.55%,7.36亿,1.70亿,,20%: 最新年度净利润同比下降,深圳全珍投资有限公司
2026-03-31,40.153,0.4503,89.17,1.35,27.59%,-1289.81万,-281.90%,16.34,7.4357,,5.4572,PE；PB,2.12亿,2.32亿,-9.55%,7.36亿,1.70亿,,,深圳全珍投资有限公司
2025,24.989,0.4426,56.46,4.13,-2.10%,-486.35万,-115.07%,16.6,6.0506,,3.4012,PE；PB,2.30亿,2.45亿,-1.19%,7.48亿,1.44亿,0.3,,深圳全珍投资有限公司
2024,25.786,0.4426,58.26,4.22,-3.09%,3226.71万,-41.32%,17.24,6.1104,78.7297,3.3794,PE；PB,2.57亿,2.64亿,7.64%,7.63亿,1.15亿,0.8,,深圳全珍投资有限公司
2023,,,,4.36,-10.59%,5498.87万,-17.76%,12.73,,,,PE；PB,7349.42万,2.70亿,12.62%,4.22亿,1.01亿,,,深圳全珍投资有限公司
2022,,,,4.87,4.55%,6686.74万,4.53%,11.03,,,,PE；PB,9570.31万,2.15亿,13.68%,3.66亿,1.43亿,,,深圳全珍投资有限公司
2021,,,,4.66,37.52%,6397.20万,40.04%,9.19,,,,PE；PB,5270.40万,1.54亿,13.72%,3.05亿,1.32亿,,,深圳全珍投资有限公司
2020,,,,3.39,17.22%,4568.11万,112.71%,7.38,,,,PE；PB,7690.21万,1.01亿,13.48%,2.45亿,7593.93万,,,深圳全珍投资有限公司
2019,,,,2.89,4.45%,2147.58万,3.18%,4.87,,,,PE；PB,2620.82万,6341.10万,7.43%,1.52亿,7367.66万,,,深圳全珍投资有限公司
2018,,,,2.77,29.78%,2081.41万,32.48%,3.74,,,,PE；PB,380.85万,4655.31万,7.52%,1.12亿,5976.92万,,,深圳全珍投资有限公司
2017,,,,2.13,21.50%,1571.17万,-7.65%,2.39,,,,PE；PB,400.44万,2945.24万,7.37%,6680.96万,6113.98万,,,深圳全珍投资有限公司
2016,,,,1.76,36.10%,1701.38万,73.54%,1.67,,,,PE；PB,1424.23万,1531.24万,9.69%,4678.31万,3126.73万,,,深圳全珍投资有限公司
2015,,,,1.29,64.75%,980.41万,167.54%,3.62,,,,PE；PB,471.67万,1335.53万,7.60%,2032.94万,2049.03万,,,深圳全珍投资有限公司
2014,,,,0.782863,False,366.46万,False,3.3,,,,PE；PB,59.71万,453.16万,4.68%,702.53万,1305.48万,,,深圳全珍投资有限公司
