报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,102.944,4.0593,25.36,15.2284,5.07,31.11%,4747.98万,1079.36%,2.36,2.17亿,-4841.42万,9.30%,9.68亿,6880.34万
2024,43.029,4.0593,10.6,7.3054,5.89,18.69%,2075.76万,18.24%,2.28,2.42亿,-9589.40万,2.67%,9.34亿,8568.20万
2023,63.93,4.0616,15.74,12.8891,4.96,-9.38%,1755.56万,-33.94%,2.26,3.62亿,-9565.32万,2.31%,9.31亿,7211.62万
2022,55.966,4.0526,13.81,10.2314,5.47,12.38%,2657.71万,-75.38%,2.18,3.59亿,-1.07亿,4.85%,8.92亿,7852.17万
2021,144.556,4.0526,35.67,29.683,4.87,52.18%,1.08亿,198.82%,2.08,4.54亿,-1.31亿,22.16%,8.45亿,7450.20万
2020,,,,,3.2,78.72%,3613.02万,216.40%,1.03,1.14亿,-2.39亿,11.29%,3.77亿,4599.69万
2019,,,,,1.79,134.64%,-3104.06万,-63.31%,0.93,9561.74万,-2.75亿,-17.33%,3.41亿,3393.33万
2018,,,,,0.763352,423.11%,-1900.69万,30.22%,0.95,1146.28万,-2.44亿,-24.90%,1.94亿,2259.95万
2017,,,,,0.145926,8947.86%,-2723.99万,50.95%,1.04,648.14万,-2.25亿,-186.67%,2.13亿,1575.41万
2016,,,,,0.001613,-61.54%,-5553.07万,-6.07%,0.92,398.72万,-1.99亿,-34430.73%,1.80亿,115.54万
2015,,,,,0.004193,146.40%,-5235.49万,-73.12%,1.09,5695.15万,-1.43亿,-12485.60%,2.07亿,122.10万
2014,,,,,0.001702,-83.22%,-3024.15万,-30.15%,1.04,238.47万,-9109.07万,-29835.08%,1.47亿,56.62万
2013,,,,,0.004982,False,-2323.57万,False,1.22,2225.61万,-4594.32万,-4664.27%,1.68亿,False
