报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,24.107,7.1111,3.39,3.17,-22.61%,255.85万,263.86%,0.04,7.6047,941.6667,84.75,PE；PB,5.18亿,-19.28亿,0.60%,5959.57万,7.91亿,,20%: 最新年度营业收入下滑,大连盐化集团有限公司
2026-03-31,24.107,7.1111,3.39,3.17,-22.61%,255.85万,263.86%,0.04,1.9012,941.6667,84.75,PE；PB,5.18亿,-19.28亿,0.60%,5959.57万,7.91亿,,,大连盐化集团有限公司
2025,26.524,7.1111,3.73,12.78,-19.25%,-1075.64万,50.91%,0.05,2.0754,,74.6,PE；PB,5.80亿,-19.31亿,-1.64%,6998.68万,7.28亿,,,大连盐化集团有限公司
2024,26.098,7.1111,3.67,15.83,-5.66%,-2191.26万,-355.15%,0.07,1.6486,,52.4286,PE；PB,6.04亿,-19.20亿,-1.33%,9628.04万,7.15亿,,,大连盐化集团有限公司
2023,31.929,7.1111,4.49,16.77,-16.98%,858.82万,118.17%,0.11,1.9039,371.0744,40.8182,PE；PB,5.53亿,-18.98亿,0.80%,1.27亿,7.32亿,,,大连盐化集团有限公司
2022,25.6,7.1111,3.6,20.21,-2.99%,393.65万,-46.40%,0.09,1.2667,654.5455,40.0,PE；PB,4.79亿,-19.07亿,1.40%,1.26亿,7.47亿,,,大连盐化集团有限公司
2021,23.396,7.1111,3.29,20.83,8.11%,734.39万,-50.54%,0.06,1.1232,319.4175,54.8333,PE；PB,5.11亿,-19.11亿,1.15%,9126.23万,5.96亿,,,大连盐化集团有限公司
2020,28.089,7.1111,3.95,19.27,-29.40%,1484.95万,103.79%,0.02,1.4577,188.9952,197.5,PE；PB,5.92亿,-19.18亿,1.87%,7196.71万,5.62亿,,,大连盐化集团有限公司
2019,19.058,7.1111,2.68,27.29,-2.47%,-3.92亿,-1321.41%,0.0023,0.6984,,1165.2174,PE；PB,4.94亿,-19.33亿,-14.10%,5997.27万,7.05亿,,,大连盐化集团有限公司
2018,23.182,7.1111,3.26,27.98,-12.72%,3210.92万,107.23%,0.54,0.8285,72.1239,6.037,PE；PB,3.82亿,-15.41亿,1.21%,4.41亿,11.39亿,,,大连盐化集团有限公司
2017,,,7.98,32.06,5.04%,-4.44亿,-761.63%,0.49,,,16.2857,PE；PB,4.94亿,-15.73亿,-13.95%,4.03亿,12.09亿,,,大连盐化集团有限公司
2016,,,11.1,30.52,11.93%,-5155.43万,78.78%,1.12,,100.9091,9.9107,PE；PB,5.81亿,-11.29亿,-1.82%,8.13亿,14.73亿,,,大连盐化集团有限公司
2015,,,13.66,27.27,2.43%,-2.43亿,79.57%,1.25,,,10.928,PE；PB,5.80亿,-10.77亿,-9.00%,7.61亿,13.96亿,,,大连盐化集团有限公司
2014,,,11.9,26.62,1.58%,-11.89亿,-1326.83%,1.59,,,7.4843,PE；PB,5.96亿,-6.87亿,-44.90%,11.57亿,17.07亿,0.15,,大连盐化集团有限公司
2013,,,14.45,26.21,0.48%,9694.28万,-8.27%,3.39,,103.2143,4.2625,PE；PB,4.62亿,6.09亿,3.71%,24.41亿,26.84亿,0.3,,大连盐化集团有限公司
2012,,,15.22,26.08,-11.20%,1.06亿,-78.78%,3.57,,101.4667,4.2633,PE；PB,5.28亿,7.43亿,3.97%,25.57亿,24.49亿,0.4,,大连盐化集团有限公司
2011,,,23.26,29.37,30.03%,4.98亿,17.79%,3.82,,32.7606,6.089,PE；PB,5.76亿,9.39亿,16.93%,27.18亿,23.58亿,0.5,,大连盐化集团有限公司
2010,,,26.7,22.59,49.35%,4.23亿,104.64%,3.73,,43.0645,7.1582,PE；PB,4.77亿,7.31亿,18.70%,16.91亿,17.16亿,0.5,,大连盐化集团有限公司
