报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,68.878,6.5164,10.57,3.05,4.12%,1565.59万,-4.75%,1.82,22.583,440.4167,5.8077,PE；PB,2.46亿,4.30亿,5.13%,11.85亿,7.82亿,0.01,20%: 最新年度净利润同比下降,江苏九鼎集团有限公司
2026-03-31,68.878,6.5164,10.57,3.05,4.12%,1565.59万,-4.75%,1.82,5.6457,440.4167,5.8077,PE；PB,2.46亿,4.30亿,5.13%,11.85亿,7.82亿,0.01,,江苏九鼎集团有限公司
2025,74.352,6.5164,11.41,17.95,26.14%,9056.15万,206.51%,1.79,4.1422,81.5,6.3743,PE；PB,2.03亿,4.14亿,5.04%,11.69亿,6.15亿,0.014000000000000002,,江苏九鼎集团有限公司
2024,33.755,6.5164,5.18,14.23,-17.22%,2954.63万,-23.85%,1.68,2.3721,103.6,3.0833,PE；PB,1.45亿,3.41亿,2.08%,10.98亿,4.58亿,0.005,,江苏九鼎集团有限公司
2023,46.918,6.5164,7.2,17.19,19.22%,3879.76万,6.41%,1.66,2.7294,120.0,4.3373,PE；PB,1.71亿,3.15亿,2.26%,10.79亿,5.37亿,0.005,,江苏九鼎集团有限公司
2022,59.764,4.6545,12.84,14.42,-3.70%,3646.17万,-11.76%,1.6,4.1445,214.0,8.025,PE；PB,1.05亿,2.83亿,2.51%,10.45亿,3.57亿,0.017,,江苏九鼎集团有限公司
2021,49.671,3.3247,14.94,14.98,-10.36%,4132.22万,19.72%,2.18,3.3158,249.0,6.8532,PE；PB,2.95亿,2.59亿,2.76%,10.15亿,3.15亿,0.011,,江苏九鼎集团有限公司
2020,20.513,3.3247,6.17,16.71,69.73%,3451.47万,23.17%,2.94,1.2276,88.1429,2.0986,PE；PB,2.27亿,2.26亿,2.07%,9.76亿,2.46亿,0.015,,江苏九鼎集团有限公司
2019,35.574,3.3247,10.7,9.84,-8.10%,2802.19万,50.62%,2.85,3.6152,133.75,3.7544,PE；PB,1.58亿,2.02亿,2.85%,9.46亿,2.34亿,,,江苏九鼎集团有限公司
2018,10.672,3.3247,3.21,10.71,7.73%,1860.38万,684.10%,2.7,0.9965,53.5,1.1889,PE；PB,1.24亿,1.63亿,1.74%,8.99亿,1.92亿,,,江苏九鼎集团有限公司
2017,,,5.57,9.94,25.26%,-318.50万,-166.47%,2.65,,,2.1019,PE；PB,2.91亿,1.47亿,-0.36%,8.80亿,2.23亿,0.0,,江苏九鼎集团有限公司
2016,,,8.34,7.94,15.38%,479.15万,-70.09%,3.45,,417.0,2.4174,PE；PB,9582.10万,1.53亿,0.49%,8.82亿,2.66亿,0.012,,江苏九鼎集团有限公司
2015,,,6.24,6.88,-7.51%,1601.96万,51.78%,3.44,,89.1429,1.814,PE；PB,4203.80万,1.53亿,2.24%,8.81亿,2.03亿,0.006,,江苏九鼎集团有限公司
2014,,,3.14,7.44,18.75%,1055.48万,500.76%,1.87,,62.8,1.6791,PE；PB,2.02亿,1.41亿,1.44%,4.29亿,1.46亿,0.015,,江苏九鼎集团有限公司
2013,,,2.13,6.26,-3.98%,175.69万,-91.16%,2.39,,213.0,0.8912,PE；PB,1.60亿,1.34亿,0.17%,4.21亿,1.77亿,,,江苏九鼎集团有限公司
2012,,,2.01,6.52,0.49%,1987.99万,9.99%,2.38,,18.2727,0.8445,PE；PB,1.35亿,1.32亿,3.00%,4.19亿,1.41亿,0.01,,江苏九鼎集团有限公司
2011,,,2.19,6.49,20.54%,1807.47万,19.66%,2.27,,21.9,0.9648,PE；PB,1.54亿,1.16亿,2.87%,4.01亿,1.24亿,0.0,,江苏九鼎集团有限公司
2010,,,2.92,5.39,39.53%,1510.56万,29.58%,2.82,,32.4444,1.0355,PE；PB,1.35亿,9944.91万,2.85%,3.83亿,1.58亿,0.1,,江苏九鼎集团有限公司
