报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,79.67,1.7297,46.06,3.77,28.57%,1051.66万,100.28%,11.52,21.1326,767.6667,3.9983,PE；PB,3.92亿,5.95亿,3.16%,19.88亿,4.00亿,,,李明
2026-03-31,79.67,1.7297,46.06,3.77,28.57%,1051.66万,100.28%,11.52,5.2832,767.6667,3.9983,PE；PB,3.92亿,5.95亿,3.16%,19.88亿,4.00亿,,,李明
2025,83.199,1.7297,48.1,14.88,0.95%,1470.17万,-85.41%,11.43,5.5913,565.8824,4.2082,PE；PB,3.57亿,5.85亿,0.79%,19.73亿,3.90亿,0.22999999999999998,,李明
2024,40.873,1.7297,23.63,14.74,8.67%,1.01亿,7.44%,11.55,2.7729,40.7414,2.0459,PE；PB,4.21亿,6.21亿,6.67%,19.96亿,2.81亿,0.15,,李明
2023,46.362,1.5136,30.63,13.56,63.85%,9376.83万,-27.15%,11.17,3.419,53.7368,2.7422,PE；PB,4.43亿,5.52亿,6.42%,19.32亿,2.23亿,,,李明
2022,29.617,1.0091,29.35,8.28,0.05%,1.29亿,-13.63%,9.0,3.5769,34.5294,3.2611,PE；PB,4.07亿,4.66亿,15.13%,13.65亿,1.31亿,0.5,,李明
2021,28.164,1.0091,27.91,8.27,35.90%,1.49亿,57.48%,12.68,3.4056,28.4796,2.2011,PE；PB,3.59亿,3.92亿,18.02%,12.79亿,1.49亿,,,李明
2020,34.572,1.0091,34.26,6.09,49.59%,9462.89万,18.95%,11.2,5.6768,28.082,3.0589,PE；PB,6.83亿,2.51亿,15.55%,11.30亿,9370.82万,,,李明
2019,,,,4.07,34.31%,7955.44万,29.88%,4.55,,,,PE；PB,1910.24万,1.67亿,19.55%,3.44亿,6186.05万,,,李明
2018,,,,3.03,18.51%,6125.43万,88.13%,3.5,,,,PE；PB,1.08亿,9624.34万,20.22%,2.65亿,3620.77万,,,李明
2017,,,,2.56,45.03%,3255.98万,40.92%,2.1,,,,PE；PB,5793.67万,4127.72万,12.74%,1.45亿,3569.67万,,,李明
2016,,,,1.76,136.49%,2310.48万,1748.65%,2.1,,,,PE；PB,1881.39万,2206.56万,13.11%,8382.77万,2220.51万,,,李明
2015,,,,0.745356,-8.45%,-140.14万,-139.69%,1.55,,,,PE；PB,2114.49万,138.17万,1.51%,6072.24万,768.02万,,,李明
2014,,,,0.814191,25.08%,353.10万,-33.05%,4.93,,,,PE；PB,752.05万,2118.89万,4.34%,3202.98万,699.59万,,,李明
2013,,,,0.65096,False,527.38万,False,5.92,,,,PE；PB,314.48万,2799.00万,8.10%,3849.64万,541.66万,,,李明
