报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,211.706,11.3637,18.63,409.33,3.21%,67.58亿,37.56%,4.01,0.5172,35.9236,4.6459,PB；PE,179.24亿,367.82亿,16.51%,522.68亿,320.35亿,0.25,,山东魏桥铝电有限公司
2026-03-31,211.706,11.3637,18.63,409.33,3.21%,67.58亿,37.56%,4.01,0.1293,35.9236,4.6459,PB；PE,179.24亿,367.82亿,16.51%,522.68亿,320.35亿,0.25,,山东魏桥铝电有限公司
2025,269.32,11.3637,23.7,1567.21,4.25%,178.64亿,3.69%,40.1,0.1718,17.2892,0.591,PB；PE,200.02亿,300.25亿,11.97%,455.64亿,324.11亿,,,山东魏桥铝电有限公司
2024,101.023,11.3637,8.89,1503.36,29.73%,172.28亿,11963.11%,1.72,0.0672,6.7242,5.1686,PB；PE,156.23亿,295.70亿,-1.98%,446.99亿,325.88亿,,,山东魏桥铝电有限公司
2023,41.688,9.264,4.5,26.87,-23.86%,-1.45亿,-735.75%,1.79,1.5515,,2.514,PB；PE,3.71亿,-2.99亿,-5.40%,20.29亿,6.55亿,,,山东魏桥铝电有限公司
2022,38.538,9.264,4.16,35.29,10.62%,2284.27万,129.47%,1.5,1.092,168.4211,2.7733,PB；PE,4.30亿,-1.54亿,0.65%,13.88亿,4.73亿,,,山东魏桥铝电有限公司
2021,29.274,9.264,3.16,31.91,34.79%,-7752.09万,53.02%,1.45,0.9174,,2.1793,PB；PE,3.23亿,-1.77亿,-2.36%,14.21亿,6.34亿,,,山东魏桥铝电有限公司
2020,26.217,9.264,2.83,23.67,-17.76%,-1.65亿,-150.83%,1.53,1.1076,,1.8497,PB；PE,1.14亿,-9862.88万,-6.97%,14.20亿,4.72亿,,,山东魏桥铝电有限公司
2019,32.98,9.264,3.56,28.78,89.65%,3.25亿,3652.18%,1.71,1.1459,10.1598,2.0819,PB；PE,1.00亿,6658.56万,11.28%,15.85亿,5.13亿,,,山东魏桥铝电有限公司
2018,25.105,9.264,2.71,15.18,4.92%,865.05万,-78.06%,1.36,1.6538,291.3978,1.9926,PB；PE,5560.84万,-2.51亿,0.57%,12.56亿,1.44亿,,,山东魏桥铝电有限公司
2017,,,5.32,14.46,48.04%,3943.14万,178.66%,1.35,,124.8826,3.9407,PB；PE,2.94亿,-2.59亿,2.73%,12.47亿,8968.73万,,,山东魏桥铝电有限公司
2016,,,7.96,9.77,-36.06%,1415.06万,111.95%,1.3,,520.2614,6.1231,PB；PE,2.43亿,-2.99亿,1.45%,12.08亿,7279.39万,,,山东魏桥铝电有限公司
2015,,,4.3,15.28,-25.05%,-1.18亿,65.76%,1.29,,,3.3333,PB；PE,1.82亿,-3.13亿,-7.75%,11.94亿,4828.17万,,,山东魏桥铝电有限公司
2014,,,4.14,20.39,-15.49%,-3.46亿,-4766.55%,1.41,,,2.9362,PB；PE,10.81亿,-1.95亿,-17.00%,13.10亿,4.77亿,0.01,,山东魏桥铝电有限公司
2013,,,2.77,24.13,17.23%,741.02万,-63.62%,3.59,,346.25,0.7716,PB；PE,14.58亿,1.56亿,0.30%,16.72亿,4.80亿,0.0,,山东魏桥铝电有限公司
2012,,,2.58,20.58,14.89%,2037.03万,72.38%,7.14,,51.6,0.3613,PB；PE,12.44亿,1.48亿,0.93%,16.65亿,4.00亿,,,山东魏桥铝电有限公司
2011,,,3.25,17.91,75.30%,1181.70万,-67.64%,5.62,,40.625,0.5783,PB；PE,6.63亿,1.28亿,0.67%,8.83亿,4.49亿,0.1,,山东魏桥铝电有限公司
2010,,,4.74,10.22,30.84%,3651.68万,13.37%,11.19,,18.96,0.4236,PB；PE,3.81亿,1.25亿,3.57%,8.67亿,2.71亿,,,山东魏桥铝电有限公司
