报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,122.757,4.255,28.85,16.1522,1.9,2.63%,2858.29万,-9.39%,3.99,5.77亿,3.56亿,13.15%,17.66亿,1.03亿
2025,123.352,4.255,28.99,18.2744,6.75,-6.40%,2863.29万,-73.54%,3.93,6.20亿,3.27亿,1.89%,17.41亿,9881.31万
2024,63.314,4.255,14.88,8.7814,7.21,-5.23%,1.08亿,-32.45%,4.15,6.64亿,3.87亿,13.46%,18.16亿,1.05亿
2023,67.569,4.255,15.88,8.879,7.61,-2.90%,1.60亿,-8.26%,4.21,7.07亿,4.18亿,20.18%,18.29亿,8654.91万
2022,40.754,2.3639,17.24,5.2049,7.83,19.86%,1.75亿,45.43%,7.84,10.47亿,4.40亿,22.29%,18.54亿,8052.33万
2021,,,,,6.54,-7.80%,1.20亿,-25.34%,4.00,1.38亿,3.74亿,18.36%,7.10亿,7656.93万
2020,,,,,7.09,42.83%,1.61亿,192.92%,3.33,9350.31万,2.59亿,21.68%,5.90亿,9981.96万
2019,,,,,4.96,-3.40%,5490.42万,-26.25%,3.19,7995.13万,1.65亿,10.81%,4.98亿,9276.65万
2018,,,,,5.14,14.25%,7444.20万,35.02%,3.34,1.12亿,1.93亿,15.62%,5.22亿,9087.53万
2017,,,,,4.5,23.30%,5513.48万,100.24%,2.86,7366.13万,1.25亿,11.24%,4.42亿,1.04亿
2016,,,,,3.65,-1.40%,2753.47万,-34.93%,2.76,9331.35万,1.10亿,6.01%,4.30亿,9927.50万
2015,,,,,3.7,21.89%,4231.25万,4.58%,5.31,1.48亿,9679.67万,11.01%,4.15亿,7420.82万
2014,,,,,3.04,8.34%,4045.81万,-15.83%,2.52,3534.12万,5868.42万,13.33%,1.70亿,4572.44万
2013,,,,,2.8,7.31%,4806.47万,5.42%,2.81,3731.96万,8150.77万,17.16%,1.90亿,5423.38万
2012,,,,,2.61,False,4559.23万,False,2.39,5006.83万,5748.35万,17.46%,1.62亿,3230.00万
