报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,61.188,4.2789,14.3,5.73,47.74%,2720.43万,49.99%,3.65,10.6785,238.3333,3.9178,PE；PB,6.48亿,5.77亿,4.14%,17.98亿,4.55亿,0.05,,王仁鸿
2026-03-31,61.188,4.2789,14.3,5.73,47.74%,2720.43万,49.99%,3.65,2.6696,238.3333,3.9178,PE；PB,6.48亿,5.77亿,4.14%,17.98亿,4.55亿,0.05,,王仁鸿
2025,65.318,4.1419,15.77,17.47,5.31%,8192.72万,5.59%,3.58,3.7389,83.0,4.405,PE；PB,7.70亿,5.50亿,3.94%,17.73亿,3.45亿,0.06999999999999999,,王仁鸿
2024,51.424,3.1861,16.14,16.58,12.42%,7758.85万,-11.70%,3.19,3.1016,84.9474,5.0596,PE；PB,6.06亿,5.08亿,4.25%,15.39亿,3.92亿,0.1,,王仁鸿
2023,29.101,2.0001,14.55,14.75,0.0056%,8786.43万,-21.04%,4.0,1.9729,66.1364,3.6375,PE；PB,9.20亿,4.72亿,5.97%,15.01亿,3.15亿,0.1,,王仁鸿
2022,17.814,1.3334,13.36,14.75,13.66%,1.11亿,-6.60%,4.87,1.2077,36.1081,2.7433,PE；PB,6.80亿,4.13亿,7.51%,11.99亿,2.57亿,0.2,,王仁鸿
2021,7.067,0.6667,10.6,12.98,71.47%,1.19亿,16.77%,6.67,0.5445,17.6667,1.5892,PE；PB,8.27亿,3.39亿,9.19%,9.64亿,3.42亿,0.2,,王仁鸿
2020,5.327,0.6667,7.99,7.57,16.71%,1.02亿,22.39%,11.74,0.7037,8.8778,0.6806,PE；PB,5.38亿,2.45亿,13.48%,7.83亿,9461.23万,,,王仁鸿
2019,,,,6.49,9.62%,8336.38万,50.55%,5.2,,,,PE；PB,1.54亿,1.53亿,12.85%,2.60亿,6008.60万,,,王仁鸿
2018,,,,5.92,12.39%,5537.37万,24.69%,3.93,,,,PE；PB,1.13亿,9840.53万,9.36%,1.97亿,3876.72万,,,王仁鸿
2017,,,,5.26,57.36%,4441.04万,63.15%,3.02,,,,PE；PB,1.64亿,5856.90万,8.44%,1.51亿,4359.33万,,,王仁鸿
2016,,,,3.35,52.24%,2722.12万,93.13%,2.27,,,,PE；PB,9813.83万,2509.96万,8.14%,1.13亿,4509.81万,,,王仁鸿
2015,,,,2.2,35.82%,1409.49万,305.95%,1.85,,,,PE；PB,4549.66万,710.06万,6.41%,9260.44万,2306.01万,,,王仁鸿
2014,,,,1.62,75.85%,347.21万,219.84%,1.37,,,,PE；PB,1216.15万,337.42万,2.14%,2174.71万,2079.93万,,,王仁鸿
2013,,,,0.920002,False,108.56万,False,1.65,,,,PE；PB,649.94万,646.19万,1.18%,1966.20万,869.52万,,,王仁鸿
