报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,67.774,3.9312,17.24,8.43,8.27%,4600.40万,-35.12%,7.01,8.0396,147.3504,2.4593,PE；PB,8.32亿,13.91亿,5.46%,27.55亿,6.11亿,0.3,20%: 最新年度净利润同比下降,四川发展引领资本管理有限公司
2026-03-31,67.774,3.9312,17.24,8.43,8.27%,4600.40万,-35.12%,7.01,2.0099,147.3504,2.4593,PE；PB,8.32亿,13.91亿,5.46%,27.55亿,6.11亿,0.3,,四川发展引领资本管理有限公司
2025,79.843,3.9312,20.31,37.51,18.75%,2.79亿,17.25%,6.89,2.1286,28.6662,2.9478,PE；PB,9.79亿,13.45亿,7.42%,27.09亿,4.66亿,0.3,,四川发展引领资本管理有限公司
2024,55.374,3.9106,14.16,31.59,21.24%,2.38亿,-24.63%,6.51,1.7529,23.3432,2.1751,PE；PB,9.32亿,12.03亿,7.62%,25.60亿,4.82亿,0.3,,四川发展引领资本管理有限公司
2023,61.088,3.9109,15.62,26.06,-3.30%,3.15亿,25.90%,6.24,2.3441,19.3821,2.5032,PE；PB,9.99亿,10.92亿,12.10%,24.39亿,3.15亿,0.3,,四川发展引领资本管理有限公司
2022,57.183,3.9113,14.62,26.94,5.43%,2.50亿,-6.48%,5.69,2.1226,22.8438,2.5694,PE；PB,9.53亿,9.01亿,9.29%,22.25亿,2.76亿,0.3,,四川发展引领资本管理有限公司
2021,60.786,3.309,18.37,25.56,67.74%,2.68亿,33.00%,5.32,2.3782,26.1532,3.453,PE；PB,9.34亿,7.99亿,10.47%,20.82亿,3.70亿,0.2,,四川发展引领资本管理有限公司
2020,51.455,3.309,15.55,15.24,49.66%,2.01亿,52.98%,3.17,3.3763,25.5672,4.9054,PE；PB,2.99亿,6.19亿,13.19%,10.49亿,2.48亿,0.15,,四川发展引领资本管理有限公司
2019,29.682,3.309,8.97,10.18,16.94%,1.32亿,102.00%,2.69,2.9157,22.5604,3.3346,PE；PB,1.58亿,4.73亿,12.93%,8.93亿,1.39亿,,,四川发展引领资本管理有限公司
2018,17.505,3.309,5.29,8.71,19.55%,6513.15万,25.24%,2.29,2.0098,26.8801,2.31,PE；PB,1.43亿,3.46亿,7.48%,7.60亿,1.02亿,0.1,,四川发展引领资本管理有限公司
2017,,,8.77,7.28,11.61%,5200.52万,-42.63%,2.26,,55.7888,3.8805,PE；PB,1.57亿,3.17亿,7.08%,7.48亿,8163.55万,0.1,,四川发展引领资本管理有限公司
2016,,,11.92,6.52,7.64%,9064.42万,1.51%,2.2,,43.1259,5.4182,PE；PB,1.29亿,3.01亿,13.92%,7.30亿,7165.85万,0.15,,四川发展引领资本管理有限公司
2015,,,12.77,6.06,10.31%,8929.92万,11.53%,1.98,,46.674,6.4495,PE；PB,1.27亿,2.64亿,14.73%,6.62亿,6654.22万,0.2,,四川发展引领资本管理有限公司
2014,,,6.69,5.49,18.26%,8006.55万,14.22%,3.61,,27.2727,1.8532,PE；PB,1.48亿,2.14亿,14.48%,6.05亿,7076.82万,0.2,,四川发展引领资本管理有限公司
2013,,,5.06,4.65,24.90%,7009.77万,14.04%,3.31,,11.7674,1.5287,PE；PB,1.70亿,1.74亿,15.11%,5.57亿,5767.14万,0.25,,四川发展引领资本管理有限公司
2012,,,3.04,3.72,9.56%,6146.66万,22.23%,4.86,,8.0,0.6255,PE；PB,1.83亿,1.37亿,16.69%,5.12亿,4709.34万,0.2,,四川发展引领资本管理有限公司
2011,,,3.18,3.4,67.58%,5028.65万,17.45%,4.46,,6.4898,0.713,PE；PB,2.00亿,1.02亿,14.84%,4.74亿,3910.19万,0.15,,四川发展引领资本管理有限公司
2010,,,5.46,2.03,19.46%,4281.47万,20.97%,4.11,,13.0,1.3285,PE；PB,2.64亿,7184.15万,21.13%,4.20亿,2600.27万,0.2,,四川发展引领资本管理有限公司
