报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,244.588,9.7835,25.0,39.96,12.11%,2.65亿,17.26%,10.29,6.1208,92.5926,2.4295,PE；PB,23.95亿,58.28亿,7.06%,115.68亿,21.64亿,0.3,,杭州杭氧控股有限公司
2026-03-31,244.588,9.7835,25.0,39.96,12.11%,2.65亿,17.26%,10.29,1.5302,92.5926,2.4295,PE；PB,23.95亿,58.28亿,7.06%,115.68亿,21.64亿,0.3,,杭州杭氧控股有限公司
2025,293.888,9.8389,29.87,150.83,9.96%,9.49亿,2.87%,10.0,1.9485,30.7938,2.987,PE；PB,22.44亿,55.63亿,7.06%,112.60亿,21.07亿,0.4,,杭州杭氧控股有限公司
2024,210.544,9.8431,21.39,137.16,3.06%,9.22亿,-24.15%,9.24,1.535,22.7553,2.3149,PE；PB,21.24亿,50.07亿,7.23%,103.89亿,23.21亿,0.8,,杭州杭氧控股有限公司
2023,273.801,9.8454,27.81,133.09,3.95%,12.16亿,0.48%,8.93,2.0573,22.4274,3.1142,PE；PB,33.48亿,48.72亿,9.58%,100.82亿,24.96亿,1.0,,杭州杭氧控股有限公司
2022,352.561,9.646,36.55,128.03,7.79%,12.10亿,1.37%,8.21,2.7537,29.24,4.4519,PE；PB,32.92亿,46.40亿,10.03%,89.59亿,20.71亿,0.6,,杭州杭氧控股有限公司
2021,262.371,9.646,27.2,118.78,18.53%,11.94亿,41.60%,7.59,2.2089,21.9355,3.5837,PE；PB,15.66亿,41.21亿,10.73%,78.55亿,24.32亿,0.25,,杭州杭氧控股有限公司
2020,252.339,9.646,26.16,100.21,22.40%,8.43亿,32.72%,6.59,2.5181,30.069,3.9697,PE；PB,14.97亿,32.39亿,9.04%,68.32亿,19.72亿,0.18,,杭州杭氧控股有限公司
2019,115.463,9.646,11.97,81.87,3.62%,6.35亿,-14.25%,5.99,1.4103,18.1364,1.9983,PE；PB,12.23亿,27.19亿,8.36%,62.08亿,16.31亿,0.18,,杭州杭氧控股有限公司
2018,79.001,9.646,8.19,79.01,22.47%,7.41亿,105.39%,5.5,0.9999,10.6364,1.4891,PE；PB,13.05亿,23.20亿,10.06%,57.13亿,12.32亿,0.075,,杭州杭氧控股有限公司
2017,,,12.18,64.52,30.49%,3.61亿,227.63%,4.8,,29.7073,2.5375,PE；PB,12.26亿,17.01亿,5.92%,50.11亿,9.79亿,,,杭州杭氧控股有限公司
2016,,,7.54,49.44,-16.76%,-2.83亿,-296.12%,4.06,,,1.8571,PE；PB,5.05亿,13.44亿,-5.68%,37.33亿,7.93亿,0.03,,杭州杭氧控股有限公司
2015,,,10.0,59.4,0.10%,1.44亿,6.39%,4.42,,58.8235,2.2624,PE；PB,4.91亿,16.51亿,2.72%,41.03亿,7.87亿,0.02,,杭州杭氧控股有限公司
2014,,,7.61,59.34,7.83%,1.35亿,-41.93%,4.25,,47.5625,1.7906,PE；PB,4.93亿,15.25亿,2.75%,39.43亿,8.60亿,0.05,,杭州杭氧控股有限公司
2013,,,6.38,55.03,2.78%,2.33亿,-48.43%,4.03,,22.0,1.5831,PE；PB,8.03亿,14.37亿,4.86%,36.79亿,9.24亿,0.15,,杭州杭氧控股有限公司
2012,,,8.38,53.54,26.49%,4.52亿,-9.06%,3.88,,14.9643,2.1598,PE；PB,9.09亿,13.47亿,8.96%,34.96亿,9.24亿,0.2,,杭州杭氧控股有限公司
2011,,,13.88,42.33,39.99%,4.97亿,40.19%,4.66,,22.7541,2.9785,PE；PB,13.36亿,10.50亿,12.34%,30.52亿,8.22亿,0.2,,杭州杭氧控股有限公司
2010,,,14.27,30.23,12.54%,3.55亿,41.47%,5.98,,21.9538,2.3863,PE；PB,19.74亿,6.66亿,13.26%,25.90亿,6.26亿,,,杭州杭氧控股有限公司
