报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,30.586,1.6444,18.6,5.83,-3.49%,-3238.75万,-731.36%,16.55,5.2463,,1.1239,PE；PB,7.74亿,3.87亿,-6.17%,27.89亿,10.58亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,谢应波
2026-03-31,30.586,1.6444,18.6,5.83,-3.49%,-3238.75万,-731.36%,16.55,1.3116,,1.1239,PE；PB,7.74亿,3.87亿,-6.17%,27.89亿,10.58亿,,,谢应波
2025,36.407,1.6444,22.14,25.21,-12.56%,-3091.98万,-339.82%,16.74,1.4441,,1.3226,PE；PB,9.16亿,4.19亿,-1.72%,28.26亿,10.56亿,0.06999999999999999,,谢应波
2024,21.447,1.1797,18.18,28.84,4.11%,1289.29万,-82.23%,16.94,0.7437,227.25,1.0732,PE；PB,10.26亿,4.73亿,0.27%,28.71亿,10.64亿,0.1,,谢应波
2023,27.634,0.8407,32.87,27.7,6.20%,7257.15万,-41.85%,23.66,0.9976,53.0161,1.3893,PE；PB,10.51亿,4.72亿,2.72%,28.50亿,9.90亿,0.2,,谢应波
2022,53.36,0.7625,69.98,26.08,20.50%,1.25亿,-13.30%,32.35,2.046,44.2911,2.1632,PE；PB,13.90亿,4.31亿,5.05%,27.67亿,8.50亿,0.19948,,谢应波
2021,83.982,0.7625,110.14,21.64,56.32%,1.44亿,40.09%,20.67,3.8809,58.2751,5.3285,PE；PB,6.87亿,3.21亿,6.57%,16.16亿,5.91亿,0.41,,谢应波
2020,51.37,0.7625,67.37,13.84,21.01%,1.03亿,38.65%,18.86,3.7117,39.6294,3.5721,PE；PB,8.74亿,2.19亿,7.36%,14.54亿,2.62亿,,,谢应波
2019,,,,11.44,23.60%,7411.79万,23.68%,9.86,,,,PE；PB,3.08亿,1.25亿,6.44%,5.64亿,1.67亿,,,谢应波
2018,,,,9.26,39.36%,5992.66万,55.43%,7.31,,,,PE；PB,2.15亿,8466.77万,6.45%,3.87亿,1.35亿,,,谢应波
2017,,,,6.64,62.52%,3855.54万,143.11%,5.81,,,,PE；PB,1.06亿,5022.01万,5.77%,2.87亿,1.11亿,,,谢应波
2016,,,,4.09,52.39%,1585.94万,-4.76%,4.54,,,,PE；PB,8883.84万,3562.72万,3.88%,1.99亿,9407.40万,,,谢应波
2015,,,,2.68,43.19%,1665.17万,139.95%,4.02,,,,PE；PB,4294.14万,2270.28万,6.13%,1.74亿,8116.51万,,,谢应波
2014,,,,1.87,40.81%,693.96万,-14.31%,2.81,,,,PE；PB,1638.02万,1041.70万,3.66%,1.10亿,6895.64万,,,谢应波
2013,,,,1.33,False,809.83万,False,2.63,,,,PE；PB,1268.53万,449.10万,6.10%,1.03亿,6685.01万,,,谢应波
