报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,30.489,11.2091,2.72,2.3381,3.26,1.95%,-2763.15万,20.77%,2.19,7.43亿,4.54亿,-8.41%,24.58亿,5.87亿
2025,25.22,11.2091,2.25,1.4862,16.97,-16.00%,-1.28亿,-7.09%,2.21,7.86亿,4.81亿,-7.57%,24.85亿,5.66亿
2024,23.987,11.2091,2.14,1.1875,20.2,-13.68%,-1.20亿,-329.49%,2.33,7.44亿,6.10亿,-5.94%,26.14亿,7.07亿
2023,30.703,11.4562,2.68,1.3121,23.4,14.01%,5228.29万,15.27%,2.50,7.01亿,8.68亿,2.24%,28.68亿,6.95亿
2022,29.099,11.4562,2.54,1.4174,20.53,-0.66%,4535.55万,-72.93%,2.45,8.18亿,8.28亿,2.17%,28.14亿,6.51亿
2021,34.598,11.4562,3.02,1.6746,20.66,18.73%,1.68亿,-2.83%,2.46,8.98亿,8.63亿,8.09%,28.26亿,5.33亿
2020,30.703,11.4562,2.68,1.7645,17.4,-10.42%,1.72亿,1.42%,2.53,10.97亿,8.28亿,9.52%,29.07亿,5.37亿
2019,28.3,11.4574,2.47,1.4565,19.43,21.63%,1.70亿,22.65%,2.43,12.96亿,7.43亿,8.58%,28.09亿,6.05亿
2018,27.817,11.4948,2.42,1.7418,15.97,22.71%,1.39亿,15.32%,2.30,13.80亿,6.50亿,8.79%,26.66亿,4.41亿
2017,,,4.09,,13.02,4.21%,1.20亿,35.53%,1.96,5.32亿,5.79亿,9.26%,19.02亿,3.24亿
2016,,,3.93,,12.49,8.03%,8870.36万,64.42%,3.78,6.48亿,5.14亿,7.23%,17.95亿,4.09亿
2015,,,3.79,,11.56,-3.61%,5395.00万,-35.35%,3.66,6.03亿,4.63亿,4.79%,17.84亿,3.63亿
2014,,,3.33,,11.99,32.81%,8344.39万,-7.99%,3.61,3.64亿,4.45亿,7.16%,17.57亿,4.28亿
2013,,,2.97,,9.03,5.34%,9069.23万,29.06%,3.49,3.49亿,4.01亿,10.33%,16.99亿,4.50亿
2012,,,3.12,,8.57,-3.28%,7026.97万,-15.46%,3.35,7.29亿,3.46亿,8.20%,15.69亿,3.31亿
2011,,,1.8,,8.86,6.65%,8312.07万,-26.38%,6.49,7.81亿,3.10亿,9.38%,15.23亿,3.41亿
2010,,,,,8.31,11.41%,1.13亿,59.52%,4.12,2.05亿,2.86亿,13.58%,7.25亿,3.01亿
