报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,184.534,8.9623,20.59,5.3,4.07%,1.63亿,-4.85%,3.48,34.8177,112.8219,5.9167,PE；PB,10.11亿,18.14亿,30.92%,31.50亿,4.34亿,0.21000000000000002,20%: 最新年度净利润同比下降,上海华明电力设备集团有限公司
2026-03-31,184.534,8.9623,20.59,5.3,4.07%,1.63亿,-4.85%,3.48,8.7044,112.8219,5.9167,PE；PB,10.11亿,18.14亿,30.92%,31.50亿,4.34亿,0.21000000000000002,,上海华明电力设备集团有限公司
2025,222.534,8.9623,24.83,24.27,4.50%,7.10亿,15.54%,3.51,9.1691,31.4304,7.0741,PE；PB,12.95亿,18.39亿,29.65%,31.72亿,3.87亿,0.676,,上海华明电力设备集团有限公司
2024,144.92,8.9623,16.17,23.22,18.41%,6.14亿,13.25%,3.53,6.2412,23.4348,4.5807,PE；PB,11.61亿,16.82亿,26.69%,31.81亿,3.84亿,0.8200000000000001,,上海华明电力设备集团有限公司
2023,116.062,8.9623,12.95,19.61,14.57%,5.42亿,50.90%,3.74,5.9185,21.2295,3.4626,PE；PB,11.11亿,18.53亿,28.08%,33.63亿,3.65亿,0.5700000000000001,,上海华明电力设备集团有限公司
2022,50.869,7.5924,6.7,17.12,11.70%,3.59亿,-13.79%,3.72,2.9713,15.9524,1.8011,PE；PB,11.82亿,18.22亿,21.26%,33.39亿,3.06亿,0.4,,上海华明电力设备集团有限公司
2021,62.03,7.5924,8.17,15.32,12.00%,4.17亿,45.13%,3.75,4.049,14.8545,2.1787,PE；PB,7.62亿,18.21亿,27.47%,28.50亿,3.87亿,0.187,,上海华明电力设备集团有限公司
2020,32.875,7.5924,4.33,13.68,13.78%,2.87亿,90.28%,3.43,2.4031,11.3947,1.2624,PE；PB,6.39亿,15.46亿,21.45%,26.18亿,3.80亿,0.092,,上海华明电力设备集团有限公司
2019,29.61,7.5924,3.9,12.03,3.71%,1.51亿,-7.94%,3.17,2.4613,19.5,1.2303,PE；PB,4.47亿,13.25亿,13.10%,24.09亿,4.13亿,0.043,,上海华明电力设备集团有限公司
2018,18.424,5.0616,3.64,11.59,-35.90%,1.64亿,-46.48%,3.0,1.5896,16.5455,1.2133,PE；PB,5.53亿,12.18亿,14.77%,23.48亿,4.15亿,0.12,,上海华明电力设备集团有限公司
2017,,,4.85,18.09,74.47%,3.06亿,29.28%,4.3,,12.125,1.1279,PE；PB,5.38亿,11.15亿,16.87%,21.81亿,3.72亿,,,上海华明电力设备集团有限公司
2016,,,7.42,10.37,71.95%,2.37亿,16.60%,3.7,,15.7872,2.0054,PE；PB,3.84亿,8.09亿,22.59%,18.78亿,4.07亿,0.08,,上海华明电力设备集团有限公司
2015,,,9.55,6.03,5.45%,2.03亿,24.66%,3.31,,13.2639,2.8852,PE；PB,6.00亿,6.14亿,33.69%,16.80亿,1.70亿,0.05,,上海华明电力设备集团有限公司
2014,,,6.05,5.72,-17.96%,1.63亿,779.03%,3.12,,10.431,1.9391,PE；PB,1.21亿,4.10亿,6.11%,5.15亿,9660.47万,0.05,,上海华明电力设备集团有限公司
2013,,,4.25,3.66,19.52%,1855.24万,-2.65%,3.08,,42.5,1.3799,PE；PB,1.56亿,1.50亿,5.06%,5.82亿,1.13亿,0.05,,上海华明电力设备集团有限公司
2012,,,2.92,3.07,-15.15%,1905.75万,-28.92%,3.03,,29.2,0.9637,PE；PB,1.32亿,1.43亿,6.22%,5.73亿,1.52亿,0.05,,上海华明电力设备集团有限公司
2011,,,2.99,3.61,14.48%,2681.16万,4.69%,3.85,,16.6111,0.7766,PE；PB,1.01亿,1.33亿,7.42%,5.61亿,1.44亿,0.1,,上海华明电力设备集团有限公司
2010,,,6.39,3.16,-20.40%,2560.94万,-58.74%,3.77,,35.5,1.695,PE；PB,2.05亿,1.23亿,8.11%,5.49亿,1.50亿,0.2,,上海华明电力设备集团有限公司
