报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,172.284,13.4073,12.85,15.19,8.05%,2.36亿,95.06%,4.59,11.3419,73.0529,2.7996,PE；PB,40.09亿,34.76亿,14.66%,66.34亿,46.18亿,,,东方电子集团有限公司
2026-03-31,172.284,13.4073,12.85,15.19,8.05%,2.36亿,95.06%,4.59,2.8355,73.0529,2.7996,PE；PB,40.09亿,34.76亿,14.66%,66.34亿,46.18亿,,,东方电子集团有限公司
2025,159.011,13.4073,11.86,83.77,11.04%,9.12亿,33.35%,4.41,1.8982,17.436,2.6893,PE；PB,45.69亿,32.40亿,11.07%,64.09亿,41.66亿,0.08199999999999999,,东方电子集团有限公司
2024,142.52,13.4073,10.63,75.45,16.47%,6.84亿,26.34%,3.81,1.8889,20.8391,2.79,PE；PB,41.56亿,24.94亿,9.85%,56.07亿,38.25亿,0.11699999999999999,,东方电子集团有限公司
2023,106.052,13.4073,7.91,64.78,18.64%,5.41亿,23.46%,3.42,1.6371,19.5938,2.3129,PE；PB,33.62亿,19.96亿,9.35%,50.30亿,36.42亿,0.075,,东方电子集团有限公司
2022,104.979,13.4073,7.83,54.6,21.73%,4.38亿,26.06%,3.09,1.9227,23.945,2.534,PE；PB,24.99亿,15.79亿,9.05%,45.62亿,31.59亿,0.06,,东方电子集团有限公司
2021,109.672,13.4073,8.18,44.86,19.38%,3.48亿,23.12%,2.84,2.4448,31.5343,2.8803,PE；PB,22.43亿,12.41亿,9.35%,42.07亿,23.17亿,,,东方电子集团有限公司
2020,63.819,13.4073,4.76,37.57,8.78%,2.82亿,14.32%,2.59,1.6987,22.5914,1.8378,PE；PB,23.20亿,9.08亿,8.53%,38.37亿,17.51亿,0.038,,东方电子集团有限公司
2019,64.757,13.4073,4.83,34.19,12.37%,2.47亿,44.41%,2.43,1.894,26.2073,1.9877,PE；PB,21.58亿,6.96亿,8.27%,35.57亿,14.05亿,,,东方电子集团有限公司
2018,31.008,9.7816,3.17,30.42,12.33%,1.71亿,169.38%,2.25,1.0193,22.6429,1.4089,PE；PB,15.65亿,4.56亿,7.34%,32.81亿,9.59亿,,,东方电子集团有限公司
2017,,,4.46,27.08,14.20%,6351.77万,6.35%,1.78,,68.7211,2.5056,PE；PB,14.73亿,2.93亿,6.88%,31.53亿,8.19亿,,,东方电子集团有限公司
2016,,,4.99,23.72,13.85%,5972.58万,18.95%,1.61,,81.6694,3.0994,PE；PB,4.35亿,2.33亿,6.25%,20.26亿,8.38亿,,,东方电子集团有限公司
2015,,,7.09,20.83,13.18%,5020.96万,13.69%,1.55,,138.2066,4.5742,PE；PB,5.14亿,1.76亿,5.44%,18.96亿,7.56亿,,,东方电子集团有限公司
2014,,,4.7,18.41,10.53%,4416.52万,21.05%,1.5,,103.9823,3.1333,PE；PB,4.19亿,1.28亿,5.91%,17.54亿,7.58亿,0.02,,东方电子集团有限公司
2013,,,2.73,16.65,15.83%,3648.49万,48.62%,1.46,,73.1903,1.8699,PE；PB,4.28亿,1.06亿,5.40%,16.49亿,4.92亿,,,东方电子集团有限公司
2012,,,2.93,14.38,21.58%,2454.98万,12.84%,1.43,,116.7331,2.049,PE；PB,3.66亿,7046.16万,4.15%,15.68亿,3.63亿,,,东方电子集团有限公司
2011,,,3.01,11.83,15.13%,2175.69万,8.17%,1.4,,135.5856,2.15,PE；PB,3.46亿,4693.88万,3.51%,15.07亿,2.13亿,,,东方电子集团有限公司
2010,,,5.08,10.27,8.94%,2011.29万,2.82%,1.38,,246.6019,3.6812,PE；PB,5.58亿,2659.56万,3.60%,14.69亿,1.40亿,,,东方电子集团有限公司
