报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,332.126,23.8425,13.93,71.58,1.39%,1.87亿,-72.74%,9.58,4.6399,174.125,1.4541,PE；PB,83.90亿,50.92亿,2.94%,273.37亿,63.61亿,,20%: 最新年度净利润同比下降,许冉
2026-03-31,332.126,23.8425,13.93,71.58,1.39%,1.87亿,-72.74%,9.58,1.16,174.125,1.4541,PE；PB,83.90亿,50.92亿,2.94%,273.37亿,63.61亿,,,许冉
2025,467.236,23.8629,19.58,259.88,-5.63%,12.45亿,-42.61%,9.6,1.7979,37.6538,2.0396,PE；PB,91.27亿,49.05亿,4.55%,273.52亿,71.43亿,0.6,,许冉
2024,406.862,23.8629,17.05,275.39,2.78%,21.69亿,-32.79%,9.65,1.4774,18.7363,1.7668,PE；PB,83.99亿,50.84亿,8.14%,257.92亿,77.37亿,0.8999999999999999,,许冉
2023,377.883,23.9015,15.81,267.94,10.92%,32.26亿,-5.64%,9.43,1.4103,11.4565,1.6766,PE；PB,70.07亿,50.46亿,12.13%,250.25亿,73.28亿,0.8999999999999999,,许冉
2022,394.61,23.8147,16.57,241.55,17.16%,34.19亿,-26.88%,8.71,1.6337,11.3493,1.9024,PE；PB,87.26亿,39.69亿,14.67%,232.67亿,65.47亿,1.2,,许冉
2021,477.321,20.3202,23.49,206.17,45.56%,46.76亿,104.33%,7.94,2.3152,11.0802,2.9584,PE；PB,62.87亿,34.27亿,23.03%,207.89亿,45.16亿,1.15,,许冉
2020,495.813,20.3202,24.4,141.64,24.03%,22.89亿,-11.77%,6.99,3.5005,21.5929,3.4907,PE；PB,51.27亿,16.62亿,16.50%,158.38亿,31.27亿,1.01,,许冉
2019,234.089,20.3202,11.52,114.2,8.20%,25.94亿,13.49%,6.83,2.0498,8.9302,1.6867,PE；PB,26.41亿,16.58亿,22.93%,140.72亿,22.23亿,0.85,,许冉
2018,177.199,20.321,8.72,105.54,1.94%,22.86亿,-8.66%,6.11,1.679,7.5826,1.4272,PE；PB,23.43亿,9.63亿,22.22%,126.34亿,19.48亿,1.2040279,,许冉
2017,,,10.48,103.53,147.45%,25.02亿,466.02%,6.34,,8.384,1.653,PE；PB,30.54亿,14.10亿,25.24%,133.34亿,15.63亿,0.7008466,,许冉
2016,,,7.93,41.84,57.30%,4.42亿,296.74%,6.07,,18.4419,1.3064,PE；PB,13.03亿,5.10亿,11.11%,127.42亿,12.81亿,0.6499999999999999,,许冉
2015,,,6.78,26.6,28.92%,1.11亿,76.49%,11.24,,42.375,0.6032,PE；PB,5.63亿,7.62亿,4.52%,23.58亿,6.15亿,0.1,,许冉
2014,,,3.65,20.63,19.77%,6314.08万,167.82%,11.6,,11.0606,0.3147,PE；PB,4.98亿,6.79亿,3.14%,22.34亿,4.55亿,0.05029209999999999,,许冉
2013,,,3.01,17.23,-4.51%,2357.58万,-87.22%,11.31,,25.0833,0.2661,PE；PB,3.91亿,6.32亿,1.37%,21.68亿,3.57亿,0.2,,许冉
2012,,,3.94,18.04,-5.37%,1.84亿,-48.68%,11.36,,4.0204,0.3468,PE；PB,8.24亿,6.47亿,10.23%,21.35亿,4.64亿,0.7,,许冉
2011,,,8.28,19.06,52.86%,3.59亿,122.32%,21.46,,3.68,0.3858,PE；PB,10.45亿,5.47亿,18.86%,20.17亿,2.97亿,,,许冉
2010,,,,12.47,60.11%,1.62亿,212.49%,5.7,,,,PE；PB,2.72亿,2.23亿,12.97%,3.99亿,1.64亿,,,许冉
