报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,224.622,73.4059,3.06,1.3389,41.94,-1.13%,4.30亿,7.67%,2.88,51.75亿,83.74亿,14.41%,401.48亿,8.70亿
2025,217.281,73.4059,2.96,1.1505,188.86,-5.81%,17.72亿,-49.78%,2.83,56.96亿,79.44亿,11.93%,395.48亿,8.94亿
2024,225.356,73.4059,3.07,1.124,200.5,-6.01%,35.28亿,119.14%,2.83,64.17亿,81.24亿,20.67%,391.65亿,10.44亿
2023,178.376,73.4059,2.43,0.8362,213.32,-3.82%,16.10亿,-48.97%,3.96,53.38亿,60.02亿,9.79%,383.92亿,12.80亿
2022,179.11,73.4059,2.44,0.8081,221.64,-2.87%,31.55亿,34.73%,3.72,60.90亿,57.51亿,19.74%,385.01亿,13.51亿
2021,208.473,73.4059,2.84,0.9138,228.13,15.65%,23.42亿,59.27%,3.73,83.92亿,40.49亿,11.70%,379.71亿,13.62亿
2020,169.568,73.4059,2.31,0.882,192.25,28.96%,14.70亿,53.42%,3.53,89.19亿,26.41亿,8.33%,353.94亿,11.70亿
2019,139.294,56.8545,2.45,0.9344,149.07,19.69%,9.58亿,33.22%,1.99,37.50亿,21.71亿,7.32%,282.14亿,11.25亿
2018,142.136,56.8545,2.5,1.1412,124.55,34.14%,7.19亿,17.55%,1.96,61.15亿,20.73亿,6.55%,237.82亿,7.84亿
2017,,,3.68,,92.85,17.36%,6.12亿,0.18%,1.68,40.95亿,20.27亿,7.56%,171.34亿,6.52亿
2016,,,2.91,,79.12,12.04%,6.11亿,13.92%,1.61,32.87亿,19.40亿,8.17%,136.15亿,11.93亿
2015,,,3.54,,70.61,6.32%,5.36亿,-26.88%,3.13,40.41亿,17.85亿,9.93%,118.00亿,39.07亿
2014,,,4.06,,66.42,32.12%,7.33亿,21.97%,2.84,35.88亿,16.85亿,12.31%,84.73亿,34.98亿
2013,,,2.27,,42.31,25.06%,6.01亿,3.43%,2.77,32.71亿,14.60亿,20.05%,97.97亿,25.29亿
2012,,,1.44,,33.83,-4.39%,5.81亿,11.18%,2.59,23.48亿,12.28亿,22.07%,89.13亿,39.68亿
2011,,,1.67,,35.38,16.52%,5.23亿,8.33%,2.45,31.64亿,9.72亿,19.09%,83.56亿,21.23亿
2010,,,2.12,,30.37,15.12%,4.83亿,7.87%,2.33,20.66亿,7.70亿,19.74%,79.17亿,18.99亿
