报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,24.379,2.9023,8.4,3.1255,1.95,-13.96%,-573.06万,24.15%,3.20,2.97亿,8590.31万,-3.07%,10.35亿,2.15亿
2025,24.989,2.9023,8.61,2.4238,10.31,0.01%,-6891.20万,-3.44%,3.42,3.40亿,9163.37万,-6.46%,10.42亿,2.01亿
2024,26.305,2.9195,9.01,2.5514,10.31,-8.54%,-6661.83万,-365.40%,3.66,2.22亿,1.61亿,-6.14%,11.18亿,1.94亿
2023,32.83,2.9365,11.18,2.913,11.27,2.67%,2510.08万,-73.52%,4.06,3.00亿,2.90亿,2.67%,12.45亿,2.31亿
2022,24.722,2.858,8.65,2.2515,10.98,15.85%,9479.56万,2.44%,4.21,3.43亿,3.31亿,9.34%,12.78亿,2.64亿
2021,37.609,2.8578,13.16,3.9672,9.48,29.42%,9254.14万,2.33%,4.08,4.39亿,2.98亿,10.21%,12.33亿,2.24亿
2020,23.289,2.8575,8.15,3.1816,7.32,5.03%,9043.01万,40.96%,3.72,2.54亿,2.69亿,12.30%,11.18亿,1.61亿
2019,24.299,2.8621,8.49,3.4862,6.97,17.45%,6415.10万,14.09%,3.50,2.53亿,2.19亿,9.47%,10.27亿,1.23亿
2018,15.713,2.8621,5.49,2.6453,5.94,7.54%,5622.92万,26.74%,3.36,2.34亿,1.93亿,9.67%,9.84亿,1.23亿
2017,,,8.72,,5.52,23.10%,4436.50万,66.13%,3.26,3.13亿,1.76亿,8.49%,9.63亿,9311.54万
2016,,,12.38,,4.48,14.91%,2670.52万,109.97%,2.71,1.35亿,1.41亿,6.21%,7.50亿,7757.82万
2015,,,16.74,,3.9,15.79%,1271.85万,-44.35%,2.60,8527.67万,1.22亿,4.00%,7.26亿,8158.81万
2014,,,9.39,,3.37,1.85%,2285.26万,-32.06%,1.94,1.21亿,1.16亿,8.05%,5.07亿,5391.36万
2013,,,8.74,,3.31,17.70%,3363.77万,41.33%,2.91,1.26亿,1.08亿,11.95%,4.99亿,5482.90万
2012,,,4.61,,2.81,49.33%,2380.14万,-3.18%,2.75,1.65亿,8228.66万,9.42%,4.69亿,5845.72万
2011,,,3.58,,1.88,14.56%,2458.36万,-20.16%,3.98,2.56亿,6704.18万,13.33%,4.32亿,3656.04万
2010,,,6.33,,1.64,20.55%,3079.06万,16.62%,5.79,2.92亿,5579.18万,18.74%,4.15亿,2946.64万
