报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,24.253,1.5036,16.13,0.588306,2.23%,-469.51万,79.04%,7.89,41.2251,,2.0444,PE；PB,5.43亿,-4837.08万,-7.98%,11.87亿,1262.23万,,,戴宝林
2026-03-31,24.253,1.5036,16.13,0.588306,2.23%,-469.51万,79.04%,7.89,10.3063,,2.0444,PE；PB,5.43亿,-4837.08万,-7.98%,11.87亿,1262.23万,,,戴宝林
2025,22.374,1.5036,14.88,3.46,-24.51%,-1.27亿,28.94%,7.92,6.4665,,1.8788,PE；PB,5.26亿,-4367.58万,-37.06%,11.91亿,892.98万,0.2,,戴宝林
2024,17.231,1.5036,11.46,4.59,-14.71%,-1.79亿,-1107.32%,8.97,3.754,,1.2776,PE；PB,4.24亿,1.14亿,-39.14%,13.50亿,2081.32万,,,戴宝林
2023,22.915,1.5036,15.24,5.38,32.21%,1780.73万,111.44%,10.16,4.2593,127.0,1.5,PE；PB,5.29亿,2.93亿,3.29%,15.29亿,8124.45万,,,戴宝林
2022,20.329,1.5036,13.52,4.07,-48.34%,-1.56亿,-1270.99%,10.04,4.9948,,1.3466,PE；PB,4.91亿,2.80亿,-38.34%,15.10亿,7298.85万,,,戴宝林
2021,25.486,1.5036,16.95,7.88,31.74%,1328.99万,-68.91%,11.08,3.2343,188.3333,1.5298,PE；PB,8.26亿,4.36亿,1.69%,16.65亿,3192.59万,0.03,,戴宝林
2020,27.065,1.5036,18.0,5.98,-48.30%,4275.06万,-80.19%,11.02,4.5259,64.2857,1.6334,PE；PB,7.98亿,4.28亿,7.15%,16.57亿,4894.88万,0.15,,戴宝林
2019,50.28,1.5036,33.44,11.57,25.50%,2.16亿,26.35%,10.91,4.3457,18.4751,3.0651,PE；PB,11.31亿,4.16亿,18.65%,16.40亿,3.46亿,,,戴宝林
2018,,,,9.22,89.79%,1.71亿,107.74%,5.53,,,,PE；PB,2.28亿,2.22亿,18.53%,6.24亿,1.55亿,,,戴宝林
2017,,,,4.86,72.96%,8222.56万,691.35%,4.02,,,,PE；PB,1.83亿,6839.83万,16.93%,4.53亿,1.59亿,,,戴宝林
2016,,,,2.81,17.15%,1039.06万,-52.60%,2.57,,,,PE；PB,6138.26万,-595.80万,3.70%,2.68亿,7657.61万,,,戴宝林
2015,,,,2.4,False,2192.10万,False,2.82,,,,PE；PB,3059.59万,8471.80万,9.14%,1.46亿,4601.49万,,,戴宝林
