报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,55.514,37.5096,1.48,3.96,100.98%,-2533.18万,38.55%,0.12,14.0187,,12.3333,PE；PB,4.61亿,-72.56亿,-6.39%,4.45亿,9564.29万,,,深圳市特区建工集团有限公司
2026-03-31,55.514,37.5096,1.48,3.96,100.98%,-2533.18万,38.55%,0.12,3.5047,,12.3333,PE；PB,4.61亿,-72.56亿,-6.39%,4.45亿,9564.29万,,,深圳市特区建工集团有限公司
2025,63.391,37.5096,1.69,16.0,111.18%,-1.33亿,33.86%,0.13,3.9619,,13.0,PE；PB,5.77亿,-72.31亿,-8.34%,4.70亿,4821.36万,,,深圳市特区建工集团有限公司
2024,81.021,37.5096,2.16,7.58,-24.42%,-2.02亿,-109.48%,0.15,10.6888,,14.4,PE；PB,5.38亿,-70.97亿,-26.48%,6.04亿,3000.28万,,,深圳市特区建工集团有限公司
2023,32.898,15.3728,2.14,10.02,-71.87%,21.27亿,140.07%,0.21,3.2832,3.7544,10.1905,PE；PB,1.84亿,-69.25亿,199.77%,7.76亿,4152.60万,,,深圳市特区建工集团有限公司
2022,27.978,15.3728,1.82,35.64,-55.66%,-53.08亿,5.02%,-3.1,0.785,,,PE；PB,7.08亿,-89.67亿,-156.01%,-50.31亿,5.73亿,,,深圳市特区建工集团有限公司
2021,37.356,15.3728,2.43,80.36,-34.38%,-55.88亿,-612.51%,0.34,0.4649,,7.1471,PE；PB,10.59亿,-36.40亿,-70.81%,5.34亿,8.01亿,,,深圳市特区建工集团有限公司
2020,47.348,15.3728,3.08,122.46,-6.13%,-7.84亿,-645.10%,4.06,0.3866,,0.7586,PE；PB,22.95亿,19.48亿,-6.47%,63.62亿,8.64亿,0.012,,深圳市特区建工集团有限公司
2019,67.179,15.3728,4.37,130.46,-9.39%,1.44亿,-58.70%,4.51,0.5149,48.5556,0.969,PE；PB,30.69亿,27.51亿,1.02%,70.57亿,9.22亿,0.03,,深圳市特区建工集团有限公司
2018,88.24,15.3728,5.74,143.98,14.86%,3.48亿,-46.13%,4.52,0.6129,24.9565,1.2699,PE；PB,34.03亿,27.44亿,2.21%,71.33亿,10.21亿,0.05,,深圳市特区建工集团有限公司
2017,,,7.88,125.35,23.96%,6.47亿,60.58%,4.34,,18.7619,1.8157,PE；PB,20.55亿,25.07亿,5.28%,68.79亿,9.88亿,0.05,,深圳市特区建工集团有限公司
2016,,,9.04,101.13,26.25%,4.03亿,44.39%,3.94,,34.7692,2.2944,PE；PB,15.55亿,19.76亿,3.96%,63.03亿,8.15亿,0.1,,深圳市特区建工集团有限公司
2015,,,11.37,80.1,-18.16%,2.79亿,-48.02%,9.24,,59.8421,1.2305,PE；PB,26.56亿,16.77亿,3.88%,59.40亿,7.35亿,0.15,,深圳市特区建工集团有限公司
2014,,,5.85,97.88,12.62%,5.37亿,2.60%,8.08,,5.625,0.724,PE；PB,23.09亿,15.06亿,5.62%,42.83亿,6.93亿,0.15,,深圳市特区建工集团有限公司
2013,,,7.49,86.91,28.23%,5.23亿,38.15%,7.18,,7.3431,1.0432,PE；PB,21.19亿,11.00亿,6.08%,37.50亿,6.25亿,0.1,,深圳市特区建工集团有限公司
2012,,,7.85,67.78,25.27%,3.79亿,34.70%,6.11,,10.6081,1.2848,PE；PB,15.77亿,6.82亿,5.61%,31.60亿,5.75亿,0.1,,深圳市特区建工集团有限公司
2011,,,5.58,54.1,28.88%,2.81亿,31.11%,8.64,,10.1455,0.6458,PE；PB,17.37亿,3.74亿,5.19%,27.64亿,3.59亿,0.2,,深圳市特区建工集团有限公司
2010,,,10.0,41.98,118.86%,2.14亿,111.29%,15.71,,12.1951,0.6365,PE；PB,22.36亿,3.13亿,5.11%,25.13亿,1.90亿,,,深圳市特区建工集团有限公司
