报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,483.412,29.9141,16.16,1.664,72.63,4.24%,7.19亿,9.40%,15.50,207.62亿,312.88亿,9.48%,475.69亿,6.16亿
2025,352.986,29.9141,11.8,1.2688,278.2,-22.40%,11.15亿,-54.47%,15.15,180.44亿,305.69亿,2.20%,465.41亿,6.68亿
2024,413.413,29.9141,13.82,1.1532,358.5,-16.89%,24.50亿,-69.08%,15.45,125.81亿,306.79亿,8.00%,479.76亿,7.66亿
2023,584.522,29.9141,19.54,1.355,431.37,-20.55%,79.22亿,-44.11%,16.07,267.52亿,329.83亿,21.50%,494.19亿,12.36亿
2022,383.798,29.9141,12.83,0.7068,542.97,19.80%,141.75亿,110.59%,16.29,310.91亿,335.87亿,28.81%,492.23亿,12.04亿
2021,245.595,29.9141,8.21,0.5419,453.22,73.33%,67.31亿,245.97%,11.57,164.40亿,214.21亿,15.16%,334.56亿,9.33亿
2020,138.801,29.9141,4.64,0.5329,260.48,-3.06%,19.46亿,-18.21%,9.07,166.06亿,152.70亿,7.25%,259.53亿,6.01亿
2019,148.673,29.9141,4.97,0.5549,267.91,0.41%,23.79亿,1.39%,8.34,149.85亿,140.18亿,8.58%,234.81亿,8.69亿
2018,132.22,29.9141,4.42,0.4955,266.82,6.78%,23.46亿,-15.67%,7.99,172.00亿,126.87亿,7.72%,228.85亿,8.75亿
2017,,,7.33,,235.44,65.46%,27.82亿,224.60%,7.06,134.52亿,115.61亿,10.47%,203.37亿,10.57亿
2016,,,5.13,,142.29,27.56%,8.57亿,732.02%,6.12,86.90亿,92.45亿,4.99%,179.79亿,12.07亿
2015,,,4.09,,111.55,-30.41%,1.03亿,-89.51%,5.94,79.70亿,85.47亿,-0.37%,175.66亿,9.85亿
2014,,,5.64,,160.3,-16.51%,9.82亿,-35.77%,8.02,93.49亿,92.34亿,4.66%,185.09亿,9.76亿
2013,,,5.21,,192.0,-4.31%,15.29亿,-40.43%,7.41,77.54亿,83.39亿,6.07%,173.24亿,11.50亿
2012,,,10.4,,200.65,-10.53%,25.67亿,-33.09%,6.96,66.73亿,78.43亿,10.22%,165.70亿,7.49亿
2011,,,9.84,,224.26,4.66%,38.36亿,11.62%,6.47,80.39亿,67.22亿,14.89%,157.18亿,7.03亿
2010,,,13.66,,214.28,17.34%,34.37亿,62.96%,10.34,72.14亿,51.56亿,15.60%,127.54亿,7.31亿
