报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,58.126,7.3023,7.96,3.6058,4.03,19.55%,4502.30万,58.54%,5.64,10.06亿,14.19亿,11.52%,41.54亿,5.56亿
2025,57.98,7.3023,7.94,3.6953,15.69,22.90%,1.56亿,32.01%,5.58,11.37亿,13.74亿,10.39%,41.13亿,5.06亿
2024,46.151,7.3023,6.32,3.614,12.77,-2.34%,1.18亿,25.76%,5.51,13.25亿,13.41亿,9.25%,40.59亿,5.15亿
2023,44.69,7.3023,6.12,3.4193,13.07,21.67%,9409.75万,29.21%,5.45,12.65亿,13.09亿,7.19%,40.14亿,4.87亿
2022,27.838,6.2417,4.46,2.592,10.74,-46.44%,7282.34万,-69.00%,5.33,13.59亿,12.86亿,6.78%,34.90亿,4.73亿
2021,35.515,6.2416,5.69,1.7704,20.06,-7.37%,2.35亿,-27.60%,5.30,11.40亿,12.71亿,11.71%,34.34亿,4.10亿
2020,36.879,6.2401,5.91,1.7034,21.65,23.44%,3.24亿,19.04%,5.17,15.15亿,12.13亿,14.98%,33.54亿,3.52亿
2019,29.116,5.61,5.19,1.66,17.54,2.01%,2.73亿,0.46%,4.78,15.56亿,10.53亿,15.54%,28.94亿,2.51亿
2018,25.413,5.61,4.53,1.4775,17.2,12.94%,2.71亿,44.94%,4.35,3.88亿,8.30亿,15.78%,24.40亿,2.53亿
2017,,,5.79,,15.23,48.65%,1.87亿,60.09%,4.18,6.15亿,7.58亿,12.30%,23.48亿,2.26亿
2016,,,6.76,,10.24,10.55%,1.17亿,26.45%,4.00,3.97亿,6.89亿,11.43%,22.45亿,2.12亿
2015,,,9.91,,9.26,-21.94%,9248.19万,-28.35%,3.89,4.07亿,6.39亿,9.99%,21.84亿,2.49亿
2014,,,3.96,,11.87,7.67%,1.29亿,2.78%,7.65,3.10亿,6.09亿,10.89%,21.47亿,3.00亿
2013,,,3.36,,11.02,27.57%,1.26亿,4.67%,7.49,1.80亿,5.73亿,11.40%,21.02亿,3.12亿
2012,,,2.91,,8.64,-16.17%,1.20亿,-39.17%,7.25,6.60亿,5.12亿,13.89%,20.32亿,2.80亿
2011,,,3.54,,10.31,1.57%,1.97亿,6.48%,7.02,6.73亿,4.59亿,19.13%,19.69亿,1.77亿
2010,,,7.61,,10.15,64.57%,1.85亿,41.80%,9.77,9.24亿,3.36亿,18.25%,18.27亿,9839.17万
