报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,95.353,2.2139,43.07,2.69,59.41%,2052.08万,181.91%,7.17,35.4472,478.5556,6.007,PE；PB,5.31亿,-3.10亿,7.63%,15.79亿,3.85亿,,,集晶(香港)有限公司
2026-03-31,95.353,2.2139,43.07,2.69,59.41%,2052.08万,181.91%,7.17,8.8618,478.5556,6.007,PE；PB,5.31亿,-3.10亿,7.63%,15.79亿,3.85亿,,,集晶(香港)有限公司
2025,69.431,2.1772,31.89,8.52,25.05%,-1.83亿,24.12%,7.08,8.1492,,4.5042,PE；PB,5.27亿,-3.31亿,-21.50%,15.58亿,3.49亿,,,集晶(香港)有限公司
2024,77.378,2.1772,35.54,6.82,-2.85%,-2.42亿,30.58%,7.51,11.3457,,4.7324,PE；PB,3.81亿,-1.47亿,-35.43%,16.29亿,4.16亿,,,集晶(香港)有限公司
2023,70.389,2.1772,32.33,7.02,-9.03%,-3.48亿,-101.49%,8.4,10.0269,,3.8488,PE；PB,6.63亿,9406.94万,-48.65%,18.20亿,4.13亿,,,集晶(香港)有限公司
2022,88.557,2.1668,40.87,7.71,-43.70%,-1.73亿,-137.83%,10.03,11.486,,4.0748,PE；PB,9.57亿,4.42亿,-25.22%,21.69亿,5.04亿,0.2985677,,集晶(香港)有限公司
2021,127.153,1.5766,80.65,13.7,63.82%,4.56亿,354.32%,11.01,9.2812,36.1659,7.3252,PE；PB,12.85亿,6.80亿,33.05%,23.91亿,3.73亿,0.2,,集晶(香港)有限公司
2020,47.051,1.4189,33.16,8.36,39.79%,1.00亿,172.64%,6.57,5.6281,65.0196,5.0472,PE；PB,3.12亿,3.02亿,12.01%,10.40亿,2.47亿,,,集晶(香港)有限公司
2019,23.979,1.4189,16.9,5.98,20.44%,3685.05万,-31.99%,4.17,4.0099,65.0,4.0528,PE；PB,1.06亿,2.12亿,6.12%,5.91亿,2.30亿,,,集晶(香港)有限公司
2018,13.257,1.0135,13.08,4.97,12.95%,5418.51万,-7.90%,3.91,2.6674,34.4211,3.3453,PE；PB,9611.26万,1.79亿,10.73%,5.54亿,2.18亿,0.0,,集晶(香港)有限公司
2017,,,22.02,4.4,33.40%,5883.10万,52.96%,4.93,,46.8511,4.4665,PE；PB,9903.11万,1.30亿,13.28%,4.99亿,1.41亿,,,集晶(香港)有限公司
2016,,,,3.3,20.65%,3846.25万,38.83%,3.54,,,,PE；PB,5834.96万,7447.49万,11.58%,2.69亿,1.31亿,,,集晶(香港)有限公司
2015,,,,2.73,6.87%,2770.51万,8.42%,3.03,,,,PE；PB,1503.39万,3796.07万,10.09%,2.29亿,1.36亿,,,集晶(香港)有限公司
2014,,,,2.56,25.79%,2555.46万,1.21%,4.65,,,,PE；PB,1776.02万,7654.61万,9.79%,2.00亿,1.20亿,,,集晶(香港)有限公司
2013,,,,2.03,False,2524.79万,False,4.06,,,,PE；PB,3402.65万,5177.65万,12.26%,1.75亿,7431.22万,,,集晶(香港)有限公司
