报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,63.925,2.3433,27.28,4.12,-33.10%,1.11亿,-39.36%,12.68,15.5158,58.0426,2.1514,PE；PS,32.63亿,25.46亿,50.80%,45.60亿,9807.45万,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,山东华特控股集团有限公司
2026-03-31,63.925,2.3433,27.28,4.12,-33.10%,1.11亿,-39.36%,12.68,3.8789,58.0426,2.1514,PE；PS,32.63亿,25.46亿,50.80%,45.60亿,9807.45万,,,山东华特控股集团有限公司
2025,77.423,2.3433,33.04,22.28,4.40%,5.35亿,3.78%,12.21,3.475,14.4912,2.706,PE；PS,32.64亿,24.35亿,46.16%,43.51亿,7841.00万,2.5,,山东华特控股集团有限公司
2024,60.996,2.3433,26.03,21.34,-14.08%,5.16亿,-11.90%,12.43,2.8583,11.8318,2.0941,PE；PS,30.79亿,24.86亿,47.13%,44.12亿,7061.92万,2.5,,山东华特控股集团有限公司
2023,58.161,2.3433,24.82,24.84,6.11%,5.85亿,11.08%,12.73,2.3414,9.928,1.9497,PE；PS,32.62亿,25.56亿,45.37%,44.97亿,8654.64万,0.8,,山东华特控股集团有限公司
2022,89.397,2.3433,38.15,23.41,15.49%,5.27亿,38.55%,11.03,3.8188,16.9556,3.4587,PE；PS,27.94亿,21.59亿,42.63%,40.61亿,8705.62万,0.8,,山东华特控股集团有限公司
2021,58.325,2.3433,24.89,20.27,11.32%,3.80亿,30.78%,9.58,2.8774,15.3642,2.5981,PE；PS,19.45亿,18.19亿,34.74%,33.99亿,1.02亿,0.35,,山东华特控股集团有限公司
2020,44.265,2.3433,18.89,18.21,1.17%,2.91亿,42.46%,8.33,2.4308,15.2339,2.2677,PE；PS,14.92亿,15.54亿,29.25%,29.35亿,1.35亿,0.3,,山东华特控股集团有限公司
2019,49.701,2.3433,21.21,18.0,17.93%,2.04亿,57.38%,7.39,2.7612,24.3793,2.8701,PE；PS,9.80亿,13.44亿,19.95%,25.67亿,1.17亿,0.3,,山东华特控股集团有限公司
2018,27.346,2.3433,11.67,15.26,-13.64%,1.30亿,-46.67%,6.82,1.792,21.2182,1.7111,PE；PS,10.11亿,12.19亿,15.70%,23.41亿,1.29亿,0.25,,山东华特控股集团有限公司
2017,,,23.44,17.67,14.40%,2.43亿,22.59%,5.93,,22.5385,3.9528,PE；PS,7.07亿,11.56亿,25.51%,22.19亿,1.13亿,0.15,,山东华特控股集团有限公司
2016,,,25.12,15.45,25.29%,1.98亿,30.13%,7.12,,29.5529,3.5281,PE；PS,6.18亿,10.10亿,22.72%,19.49亿,1.43亿,0.1,,山东华特控股集团有限公司
2015,,,20.91,12.33,-10.26%,1.52亿,-29.87%,6.11,,24.6,3.4223,PE；PS,4.15亿,8.39亿,21.21%,16.80亿,1.19亿,0.1,,山东华特控股集团有限公司
2014,,,15.47,13.74,25.44%,2.17亿,41.82%,5.37,,12.7851,2.8808,PE；PS,4.26亿,7.12亿,28.11%,14.82亿,1.00亿,0.1,,山东华特控股集团有限公司
2013,,,18.15,10.95,31.93%,1.53亿,26.06%,4.26,,21.3529,4.2606,PE；PS,2.73亿,5.19亿,25.13%,11.60亿,1.09亿,0.1,,山东华特控股集团有限公司
2012,,,9.26,8.3,15.80%,1.22亿,29.70%,3.51,,13.8209,2.6382,PE；PS,2.48亿,3.90亿,26.85%,9.46亿,7621.03万,,,山东华特控股集团有限公司
2011,,,6.94,7.17,27.97%,9375.06万,32.90%,2.84,,13.3462,2.4437,PE；PS,1.54亿,2.73亿,22.80%,7.69亿,6300.25万,,,山东华特控股集团有限公司
2010,,,10.4,5.6,12.19%,7054.21万,104.98%,2.32,,26.6667,4.4828,PE；PS,2.04亿,1.84亿,23.65%,6.50亿,6799.98万,,,山东华特控股集团有限公司
