报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,657.519,13.5795,48.42,3.2219,51.02,12.45%,6.43亿,1.91%,31.76,81.31亿,265.66亿,13.18%,466.03亿,97.31亿
2025,696.493,13.5795,51.29,2.4266,287.03,15.23%,40.97亿,10.64%,31.29,77.14亿,259.23亿,15.01%,459.25亿,87.06亿
2024,653.811,14.0665,46.48,2.6248,249.09,13.42%,37.03亿,21.77%,29.52,141.86亿,241.04亿,15.85%,447.62亿,70.64亿
2023,483.079,14.1624,34.11,2.1996,219.62,20.88%,30.41亿,18.97%,26.03,126.84亿,218.79亿,14.45%,378.49亿,55.36亿
2022,733.612,14.1624,51.8,4.0679,180.34,19.26%,25.56亿,26.67%,24.38,142.01亿,198.60亿,14.37%,352.96亿,58.22亿
2021,1115.714,14.1624,78.78,7.3786,151.21,-5.69%,20.18亿,-18.49%,23.03,157.99亿,183.17亿,13.46%,332.93亿,49.21亿
2020,,,,,160.34,-1.66%,24.75亿,-6.91%,20.29,88.61亿,171.57亿,15.57%,242.60亿,42.58亿
2019,,,,,163.04,4.13%,26.59亿,1.79%,18.64,92.08亿,154.64亿,16.30%,221.96亿,37.68亿
2018,,,,,156.58,3.40%,26.12亿,3.53%,16.87,59.98亿,136.04亿,16.93%,201.24亿,31.14亿
2017,,,,,151.44,False,25.23亿,False,15.11,38.08亿,117.24亿,16.92%,180.57亿,34.98亿
2011,,,,,71.25,21.03%,11.84亿,39.26%,False,21.58亿,22.19亿,16.66%,54.38亿,16.69亿
2010,,,,,58.87,74.80%,8.51亿,61.67%,False,16.81亿,14.88亿,14.47%,45.70亿,15.90亿
