报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,58.293,5.3333,10.93,2.5301,5.76,23.72%,4715.08万,34.81%,5.37,11.92亿,12.02亿,8.27%,29.27亿,11.89亿
2025,60.8,5.3333,11.4,1.9,32.0,0.48%,2.02亿,5.95%,5.28,9.82亿,11.55亿,6.54%,28.79亿,11.38亿
2024,49.706,5.3333,9.32,1.5606,31.85,1.13%,1.91亿,-35.54%,4.96,8.54亿,10.05亿,6.21%,27.00亿,10.89亿
2023,55.573,5.3333,10.42,1.8167,30.59,-6.18%,2.96亿,-2.17%,4.65,7.44亿,8.59亿,9.69%,25.26亿,11.63亿
2022,44.746,5.3333,8.39,1.3726,32.6,6.81%,3.02亿,25.14%,4.14,4.64亿,6.19亿,9.27%,22.54亿,10.07亿
2021,71.04,5.3333,13.32,2.3277,30.52,16.40%,2.41亿,24.66%,3.69,5.05亿,4.09亿,7.91%,19.70亿,11.43亿
2020,,,,,26.22,-1.52%,1.94亿,14.67%,3.37,5.94亿,1.91亿,7.23%,14.30亿,13.62亿
2019,,,,,26.35,19.89%,1.69亿,68.20%,5.46,4.50亿,4.67亿,6.41%,11.58亿,13.93亿
2018,,,,,21.98,9.39%,1.00亿,19.78%,2.07,2.09亿,3.19亿,4.57%,10.85亿,13.18亿
2017,,,,,20.1,False,8384.87万,False,1.90,3.21亿,2.50亿,4.17%,9.93亿,10.63亿
